Episode;Outcome;DeathType;Phase;Steps;TotalReward;Epsilon;ExplorationRate;WallsInitial;WallsBroken;BombsDropped;SafetyDangerSteps
3152;WIN;None;3;92;"224,38";"0,0803";"0,09";10;9;6;15
3153;WIN;None;3;58;"249,06";"0,0802";"0,07";12;7;6;12
3154;DEATH;KilledByTarget;3;175;"-120,73";"0,0802";"0,07";13;11;15;34
3155;WIN;None;3;27;"215,23";"0,0801";"0,07";11;5;7;12
3156;DEATH;KilledByTarget;3;118;"-122,54";"0,0801";"0,08";6;5;3;7
3157;WIN;None;3;155;"229,67";"0,08";"0,06";17;13;8;18
3158;DEATH;KilledByTarget;3;93;"-72,94";"0,0799";"0,03";12;11;12;28
3159;WIN;None;3;140;"258,17";"0,0799";"0,07";13;12;16;35
3160;DEATH;KilledByTarget;3;44;"-77,46";"0,0798";"0,09";11;8;6;13
3161;WIN;None;3;49;"241,94";"0,0797";"0,04";12;8;6;16
3162;WIN;None;3;96;"236,5";"0,0797";"0,05";11;11;8;16
3163;DEATH;KilledByTarget;3;71;"-98,6";"0,0796";"0,08";8;6;4;9
3164;WIN;None;3;66;"248,25";"0,0795";"0,06";14;10;7;12
3165;DEATH;KilledByTarget;3;112;"-63,32";"0,0795";"0,08";9;9;9;19
3166;DEATH;KilledByTarget;3;48;"-90,14";"0,0794";"0,08";13;8;4;8
3167;WIN;None;3;65;"238,02";"0,0794";"0,06";12;9;8;16
3168;WIN;None;3;93;"226,81";"0,0793";"0,11";9;7;10;23
3169;WIN;None;3;185;"253,37";"0,0792";"0,07";13;13;11;24
3170;DEATH;KilledByTarget;3;70;"-47,13";"0,0792";"0,06";16;12;8;16
3171;DEATH;KilledByTarget;3;101;"-59,15";"0,0791";"0,06";11;10;14;31
3172;WIN;None;3;70;"235,77";"0,079";"0,07";15;9;5;12
3173;WIN;None;3;27;"245,83";"0,079";0;14;6;5;10
3174;DEATH;KilledByTarget;3;196;"-57,6";"0,0789";"0,07";13;12;18;38
3175;DEATH;KilledByTarget;3;38;"-88,49";"0,0788";"0,05";11;7;2;5
3176;WIN;None;3;44;"252,89";"0,0788";"0,09";9;6;7;14
3177;DEATH;KilledByTarget;3;63;"-62,39";"0,0787";"0,05";13;12;7;16
3178;WIN;None;3;121;"199,1";"0,0787";"0,08";9;8;4;8
3179;WIN;None;3;15;"223,62";"0,0786";0;8;2;2;4
3180;DEATH;KilledByTarget;3;56;"-63,55";"0,0785";"0,09";14;9;7;18
3181;DEATH;KilledByTarget;3;110;"-314,28";"0,0785";"0,07";8;7;3;9
3182;DEATH;KilledByTarget;3;157;"-84,42";"0,0784";"0,03";10;10;7;19
3183;WIN;None;3;233;"106,66";"0,0783";"0,07";14;13;6;12
3184;DEATH;KilledByTarget;3;484;"-335,91";"0,0783";"0,07";12;12;15;32
3185;DEATH;KilledByTarget;3;40;"-95,38";"0,0782";"0,05";7;3;1;3
3186;DEATH;Suicide;3;8;"-305,19";"0,0782";"0,13";14;0;1;2
3187;WIN;None;3;112;"197,68";"0,0781";"0,07";11;10;8;14
3188;WIN;None;3;214;"161,04";"0,078";"0,07";11;7;13;27
3189;DEATH;KilledByTarget;3;75;"-95,28";"0,078";"0,08";11;6;3;7
3190;WIN;None;3;204;"94,99";"0,0779";"0,08";13;10;7;14
3191;DEATH;KilledByTarget;3;101;"-139,75";"0,0778";"0,02";13;7;2;6
3192;WIN;None;3;103;"170,66";"0,0778";"0,13";8;6;7;14
3193;WIN;None;3;60;"215,82";"0,0777";"0,13";9;3;2;5
3194;DEATH;KilledByTarget;3;60;"-143,88";"0,0777";"0,07";8;4;3;8
3195;WIN;None;3;151;"193,2";"0,0776";"0,11";13;10;7;16
3196;DEATH;KilledByTarget;3;227;"-255,42";"0,0775";"0,06";14;12;5;12
3197;WIN;None;3;209;"139,94";"0,0775";"0,11";11;8;10;20
3198;WIN;None;3;46;"186,9";"0,0774";"0,09";7;2;2;4
3199;DEATH;Suicide;3;25;"-314,13";"0,0773";"0,08";13;1;1;2
3200;WIN;None;3;183;"217,76";"0,0773";"0,08";12;11;14;27
3201;WIN;None;3;60;"170,77";"0,0772";"0,07";14;5;2;4
3202;DEATH;KilledByTarget;3;137;"-120,87";"0,0772";"0,09";14;11;8;18
3203;DEATH;KilledByTarget;3;349;"-83,31";"0,0771";"0,08";8;8;13;31
3204;WIN;None;3;244;"180,49";"0,077";"0,07";14;11;8;19
3205;WIN;None;3;178;"232,11";"0,077";"0,04";10;9;9;26
3206;WIN;None;3;88;"194,51";"0,0769";"0,11";10;7;6;12
3207;DEATH;KilledByTarget;3;229;"-183,61";"0,0769";"0,07";9;9;6;14
3208;DEATH;Suicide;3;76;"-320,85";"0,0768";"0,05";11;3;1;2
3209;DEATH;KilledByTarget;3;251;"-213,65";"0,0767";"0,09";12;11;10;22
3210;DEATH;KilledByTarget;3;90;"-176,63";"0,0767";"0,11";14;7;4;9
3211;DEATH;KilledByTarget;3;82;"-137,82";"0,0766";"0,05";14;5;5;13
3212;WIN;None;3;185;"119,27";"0,0765";"0,1";10;9;7;14
3213;DEATH;KilledByTarget;3;177;"-201,52";"0,0765";"0,08";11;9;2;6
3214;WIN;None;3;85;"208,12";"0,0764";"0,07";15;9;5;10
3215;WIN;None;3;139;"192,19";"0,0764";"0,09";10;7;8;15
3216;WIN;None;3;135;"181,02";"0,0763";"0,06";14;13;4;8
3217;WIN;None;3;206;"111,45";"0,0762";"0,04";14;12;10;20
3218;WIN;None;3;139;"222,24";"0,0762";"0,04";15;11;9;18
3219;DEATH;KilledByTarget;3;274;"-186,26";"0,0761";"0,08";9;9;11;22
3220;WIN;None;3;249;"148,24";"0,0761";"0,06";12;12;8;16
3221;WIN;None;3;110;"196,57";"0,076";"0,12";7;4;4;10
3222;WIN;None;3;229;"139,49";"0,0759";"0,06";13;12;7;14
3223;WIN;None;3;195;"126,07";"0,0759";"0,1";11;9;6;12
3224;WIN;None;3;78;"214,46";"0,0758";0;10;8;5;10
3225;WIN;None;3;255;"107,17";"0,0758";"0,11";12;11;7;15
3226;WIN;None;3;114;"260,29";"0,0757";"0,07";13;10;8;17
3227;WIN;None;3;153;"99,46";"0,0756";"0,07";10;10;7;14
3228;WIN;None;3;58;"195,06";"0,0756";"0,07";10;5;3;6
3229;WIN;None;3;183;"73,26";"0,0755";"0,09";16;15;13;26
3230;WIN;None;3;210;"201,52";"0,0755";"0,07";8;8;13;26
3231;WIN;None;3;232;"201,08";"0,0754";"0,07";12;10;11;23
3232;WIN;None;3;219;"163,14";"0,0753";"0,07";12;11;8;17
3233;DEATH;KilledByTarget;3;67;"-126,82";"0,0753";"0,04";7;3;2;5
3234;WIN;None;3;311;"200,5";"0,0752";"0,08";8;8;15;30
3235;WIN;None;3;130;"192,57";"0,0751";"0,05";11;9;5;10
3236;DEATH;KilledByTarget;3;52;"-101,22";"0,0751";"0,04";14;6;3;5
3237;WIN;None;3;47;"215,88";"0,075";"0,06";6;3;4;8
3238;DEATH;KilledByTarget;3;66;"-117,4";"0,075";"0,06";8;2;1;4
3239;WIN;None;3;91;"241,55";"0,0749";"0,04";12;11;8;16
3240;WIN;None;3;188;"156,71";"0,0748";"0,09";13;13;8;17
3241;WIN;None;3;498;"63,51";"0,0748";"0,1";9;9;18;36
3242;WIN;None;3;213;"149,71";"0,0747";"0,05";14;10;5;10
3243;DEATH;KilledByTarget;3;50;"-106,73";"0,0747";"0,1";13;7;2;4
3244;WIN;None;3;225;"154,82";"0,0746";"0,05";10;8;4;8
3245;WIN;None;3;596;21;"0,0746";"0,05";12;12;19;36
3246;WIN;None;3;79;"219,94";"0,0745";"0,08";12;8;4;8
3247;WIN;None;3;309;"104,59";"0,0744";"0,06";10;10;9;18
3248;WIN;None;3;313;"86,56";"0,0744";"0,07";13;12;16;30
3249;WIN;None;3;216;"79,35";"0,0743";"0,06";13;9;8;16
3250;WIN;None;3;320;"83,77";"0,0743";"0,09";9;9;12;26
3251;DEATH;Suicide;3;4;"-304,51";"0,0742";"0,25";14;0;1;2
3252;WIN;None;3;325;"214,67";"0,0741";"0,06";14;14;16;38
3253;DEATH;KilledByTarget;3;239;"-152,96";"0,0741";"0,08";16;11;10;20
3254;WIN;None;3;268;"176,46";"0,074";"0,06";8;8;13;26
3255;DEATH;Suicide;3;10;"-306,73";"0,074";"0,1";17;1;1;2
3256;DEATH;KilledByTarget;3;263;"-132,89";"0,0739";"0,06";10;9;15;31
3257;WIN;None;3;180;"161,62";"0,0738";"0,07";15;10;4;10
3258;WIN;None;3;412;"110,28";"0,0738";"0,08";10;10;16;35
3259;WIN;None;3;194;"179,24";"0,0737";"0,08";12;10;8;17
3260;WIN;None;3;132;"167,28";"0,0737";"0,07";13;7;6;12
3261;WIN;None;3;137;"127,63";"0,0736";"0,05";14;10;5;10
3262;DEATH;KilledByTarget;3;83;"-97,24";"0,0735";"0,08";12;9;5;11
3263;DEATH;KilledByTarget;3;212;"-113,42";"0,0735";"0,1";13;12;21;44
3264;WIN;None;3;90;"234,32";"0,0734";"0,09";14;9;8;19
3265;DEATH;KilledByTarget;3;20;"-107,43";"0,0734";"0,15";10;3;3;5
3266;WIN;None;3;95;"197,07";"0,0733";"0,06";12;8;5;10
3267;WIN;None;3;38;"243,91";"0,0732";"0,08";8;5;5;10
3268;WIN;None;3;138;"164,96";"0,0732";"0,04";6;5;10;18
3269;DEATH;KilledByTarget;3;412;"-466,37";"0,0731";"0,07";13;12;12;31
3270;WIN;None;3;277;"177,78";"0,0731";"0,05";10;9;6;12
3271;WIN;None;3;308;"80,41";"0,073";"0,05";12;11;8;22
3272;WIN;None;3;294;"124,19";"0,073";"0,07";14;12;14;30
3273;DEATH;KilledByTarget;3;249;"-161,71";"0,0729";"0,05";14;9;4;12
3274;WIN;None;3;146;"92,2";"0,0728";"0,07";10;7;6;11
3275;DEATH;KilledByTarget;3;250;"-223,58";"0,0728";"0,06";11;11;7;15
3276;DEATH;KilledByTarget;3;141;-193;"0,0727";"0,07";16;9;2;6
3277;DEATH;KilledByTarget;3;107;"-165,02";"0,0727";"0,07";12;5;5;12
3278;DEATH;KilledByTarget;3;140;"-271,48";"0,0726";"0,06";10;5;3;9
3279;WIN;None;3;79;"151,84";"0,0725";"0,04";7;4;4;9
3280;WIN;None;3;217;"84,98";"0,0725";"0,04";17;14;9;22
3281;WIN;None;3;197;"121,68";"0,0724";"0,09";10;8;12;26
3282;WIN;None;3;210;"246,32";"0,0724";"0,04";12;10;13;34
3283;WIN;None;3;118;"150,06";"0,0723";"0,07";10;8;7;17
3284;DEATH;KilledByTarget;3;102;"-127,67";"0,0723";"0,08";12;6;6;13
3285;WIN;None;3;101;"186,25";"0,0722";"0,06";14;9;6;12
3286;DEATH;KilledByTarget;3;142;"-142,62";"0,0721";"0,09";13;9;6;14
3287;WIN;None;3;126;"143,8";"0,0721";"0,06";10;8;3;6
3288;WIN;None;3;159;"122,84";"0,072";"0,06";10;7;3;6
3289;DEATH;KilledByTarget;3;94;"-351,66";"0,072";"0,03";15;8;0;2
3290;WIN;None;3;69;"200,14";"0,0719";"0,12";9;3;4;8
3291;WIN;None;3;374;"128,69";"0,0719";"0,08";10;9;16;41
3292;WIN;None;3;86;"60,55";"0,0718";"0,08";10;6;2;4
3293;DEATH;KilledByTarget;3;28;"-129,94";"0,0717";"0,07";8;1;1;2
3294;DEATH;KilledByTarget;3;303;"-321,54";"0,0717";"0,06";10;10;5;16
3295;DEATH;Suicide;3;17;"-306,77";"0,0716";"0,06";15;1;1;2
3296;DEATH;KilledByTarget;3;171;"-276,85";"0,0716";"0,05";12;11;6;16
3297;WIN;None;3;171;"163,85";"0,0715";"0,06";13;10;9;22
3298;DEATH;KilledByTarget;3;263;"-162,29";"0,0715";"0,06";12;10;4;12
3299;WIN;None;3;123;"176,31";"0,0714";"0,1";11;7;5;10
3300;WIN;None;3;124;"204,84";"0,0713";"0,07";5;5;2;4
3301;WIN;None;3;54;"210,24";"0,0713";"0,02";9;5;6;12
3302;WIN;None;3;75;"224,22";"0,0712";"0,07";10;8;9;18
3303;WIN;None;3;145;"204,42";"0,0712";"0,03";13;12;5;12
3304;DEATH;KilledByTarget;3;198;"-183,24";"0,0711";"0,07";13;11;6;14
3305;DEATH;KilledByTarget;3;151;"-167,8";"0,0711";"0,02";12;9;3;11
3306;WIN;None;3;189;"28,34";"0,071";"0,08";10;9;8;18
3307;WIN;None;3;161;"139,7";"0,0709";"0,06";7;6;4;10
3308;WIN;None;3;122;"181,78";"0,0709";"0,04";15;9;5;12
3309;WIN;None;3;229;"100,74";"0,0708";"0,03";10;10;8;16
3310;DEATH;KilledByTarget;3;281;-189;"0,0708";"0,08";12;12;8;19
3311;WIN;None;3;166;"161,45";"0,0707";"0,05";16;9;5;9
3312;DEATH;KilledByTarget;3;196;"-195,75";"0,0707";"0,07";10;8;5;11
3313;DEATH;KilledByTarget;3;119;"-159,01";"0,0706";"0,07";10;6;0;5
3314;WIN;None;3;90;"189,77";"0,0705";"0,08";14;7;5;10
3315;DEATH;KilledByTarget;3;151;"-112,9";"0,0705";"0,05";11;10;6;17
3316;WIN;None;3;182;"154,48";"0,0704";"0,07";12;11;8;18
3317;WIN;None;3;73;"236,46";"0,0704";"0,07";13;10;7;12
3318;WIN;None;3;43;"211,46";"0,0703";"0,02";10;4;3;4
3319;DEATH;KilledByTarget;3;236;"-160,75";"0,0703";"0,09";14;12;6;13
3320;WIN;None;3;122;"150,03";"0,0702";"0,06";10;7;3;6
3321;WIN;None;3;110;"133,27";"0,0702";"0,1";10;6;4;8
3322;WIN;None;3;82;"47,13";"0,0701";"0,05";12;3;1;4
3323;WIN;None;3;337;"185,28";"0,07";"0,06";14;13;17;34
3324;WIN;None;3;178;"140,71";"0,07";"0,1";14;13;10;20
3325;WIN;None;3;260;"143,97";"0,0699";"0,06";11;11;10;21
3326;DEATH;KilledByTarget;3;88;"-154,94";"0,0699";"0,07";10;5;2;4
3327;WIN;None;3;161;"115,05";"0,0698";"0,09";15;8;4;8
3328;WIN;None;3;75;"105,17";"0,0698";"0,01";11;5;2;4
3329;WIN;None;3;171;"137,75";"0,0697";"0,05";13;11;5;10
3330;WIN;None;3;127;"122,83";"0,0696";"0,05";7;5;2;6
3331;DEATH;KilledByTarget;3;201;"-286,4";"0,0696";"0,06";12;12;6;14
3332;WIN;None;3;109;"193,74";"0,0695";"0,07";13;10;4;8
3333;WIN;None;3;262;"158,08";"0,0695";"0,06";13;13;11;22
3334;WIN;None;3;221;"185,45";"0,0694";"0,06";13;11;7;14
3335;WIN;None;3;122;"184,73";"0,0694";"0,08";10;9;6;12
3336;DEATH;KilledByTarget;3;87;"-154,37";"0,0693";"0,05";12;5;2;4
3337;WIN;None;3;156;"65,3";"0,0693";"0,08";14;11;5;11
3338;DEATH;KilledByTarget;3;127;"-118,97";"0,0692";"0,04";11;4;4;10
3339;WIN;None;3;128;"140,61";"0,0691";"0,11";10;7;5;11
3340;DEATH;KilledByTarget;3;160;"-126,78";"0,0691";"0,05";14;8;5;12
3341;WIN;None;3;101;226;"0,069";"0,07";8;5;4;8
3342;WIN;None;3;212;"221,83";"0,069";"0,08";10;6;8;14
3343;WIN;None;3;144;"176,89";"0,0689";"0,06";8;6;8;16
3344;WIN;None;3;480;"178,72";"0,0689";"0,06";11;11;18;38
3345;WIN;None;3;325;"48,87";"0,0688";"0,06";13;13;15;30
3346;WIN;None;3;111;"192,05";"0,0688";"0,05";7;7;5;10
3347;WIN;None;3;140;"112,97";"0,0687";"0,09";16;8;6;12
3348;WIN;None;3;290;"148,82";"0,0687";"0,07";14;13;11;23
3349;WIN;None;3;57;"129,63";"0,0686";"0,04";5;4;1;2
3350;WIN;None;3;75;"121,92";"0,0685";"0,05";10;6;2;4
3351;WIN;None;3;208;"-26,64";"0,0685";"0,07";15;10;5;12
3352;WIN;None;3;581;"11,8";"0,0684";"0,07";13;13;23;55
3353;WIN;None;3;115;"41,37";"0,0684";"0,04";16;7;2;4
3354;WIN;None;3;224;"-10,66";"0,0683";"0,05";12;12;4;8
3355;DEATH;KilledByTarget;3;129;"-258,51";"0,0683";"0,06";10;6;5;12
3356;WIN;None;3;204;"68,89";"0,0682";"0,07";13;13;9;21
3357;DEATH;KilledByTarget;3;262;"-95,97";"0,0682";"0,07";11;10;18;38
3358;WIN;None;3;130;"112,17";"0,0681";"0,06";11;10;4;8
3359;WIN;None;3;93;"171,86";"0,068";"0,05";13;6;3;6
3360;DEATH;Suicide;3;38;"-357,34";"0,068";"0,05";13;3;1;2
3361;WIN;None;3;251;"61,55";"0,0679";"0,06";15;14;10;18
3362;WIN;None;3;159;"98,89";"0,0679";"0,11";13;12;7;14
3363;WIN;None;3;129;"126,14";"0,0678";"0,05";11;7;5;10
3364;WIN;None;3;106;"157,85";"0,0678";"0,06";15;6;1;2
3365;WIN;None;3;248;"59,01";"0,0677";"0,08";9;8;9;18
3366;DEATH;Suicide;3;24;"-316,46";"0,0677";"0,08";8;1;1;2
3367;WIN;None;3;199;"6,99";"0,0676";"0,05";12;10;1;4
3368;DEATH;KilledByTarget;3;181;"-218,95";"0,0676";"0,06";7;7;1;4
3369;WIN;None;3;148;"125,76";"0,0675";"0,07";13;9;8;16
3370;DEATH;KilledByTarget;3;70;"-208,78";"0,0675";"0,07";11;5;0;0
3371;WIN;None;3;87;"162,63";"0,0674";"0,1";11;8;3;7
3372;WIN;None;3;77;"181,03";"0,0673";"0,04";13;7;5;10
3373;WIN;None;3;111;"91,95";"0,0673";"0,07";15;10;3;6
3374;WIN;None;3;120;"190,57";"0,0672";"0,09";10;6;5;10
3375;WIN;None;3;56;"150,65";"0,0672";"0,09";13;3;2;4
3376;DEATH;Suicide;3;11;"-307,55";"0,0671";"0,09";10;0;1;2
3377;WIN;None;3;95;"79,52";"0,0671";"0,05";14;9;6;10
3378;WIN;None;3;282;"54,13";"0,067";"0,07";14;13;10;20
3379;WIN;None;3;267;"-102,82";"0,067";"0,06";10;7;6;14
3380;WIN;None;3;199;"-14,66";"0,0669";"0,05";8;6;7;19
3381;WIN;None;3;69;"83,54";"0,0669";"0,03";12;6;4;8
3382;WIN;None;3;50;"206,67";"0,0668";"0,08";9;4;4;10
3383;WIN;None;3;374;"-5,76";"0,0668";"0,07";12;12;14;32
3384;WIN;None;3;111;14;"0,0667";"0,1";5;3;4;8
3385;WIN;None;3;199;"215,34";"0,0666";"0,08";12;9;14;31
3386;WIN;None;3;71;"170,7";"0,0666";"0,04";6;4;3;9
3387;WIN;None;3;126;"131,35";"0,0665";"0,04";10;5;4;8
3388;WIN;None;3;121;"132,6";"0,0665";"0,07";15;10;4;9
3389;DEATH;KilledByTarget;3;79;"-188,91";"0,0664";"0,04";12;6;2;4
3390;WIN;None;3;400;"-241,88";"0,0664";"0,05";11;11;10;22
3391;WIN;None;3;134;"152,14";"0,0663";"0,08";10;8;6;12
3392;WIN;None;3;180;"86,77";"0,0663";"0,08";12;6;4;10
3393;DEATH;KilledByTarget;3;173;"-165,29";"0,0662";"0,08";14;7;6;18
3394;WIN;None;3;259;"156,44";"0,0662";"0,06";13;13;15;30
3395;WIN;None;3;135;"168,97";"0,0661";"0,06";12;10;9;18
3396;WIN;None;3;101;"114,05";"0,0661";"0,06";9;5;1;3
3397;WIN;None;3;91;"203,3";"0,066";"0,08";11;6;6;12
3398;DEATH;Suicide;3;79;"-370,26";"0,066";"0,04";14;9;1;2
3399;WIN;None;3;227;"-8,42";"0,0659";"0,06";10;8;5;10
3400;WIN;None;3;43;"166,61";"0,0659";"0,07";10;1;5;8
3401;WIN;None;3;176;"-86,95";"0,0658";"0,03";14;14;6;14
3402;WIN;None;3;127;"138,23";"0,0657";"0,04";9;8;6;12
3403;WIN;None;3;243;"79,86";"0,0657";"0,06";13;10;4;8
3404;DEATH;Suicide;3;64;"-327,01";"0,0656";"0,09";14;3;1;2
3405;WIN;None;3;282;"54,98";"0,0656";"0,07";10;10;10;21
3406;WIN;None;3;188;"89,81";"0,0655";"0,04";7;7;7;14
3407;WIN;None;3;389;"31,99";"0,0655";"0,06";12;12;13;29
3408;WIN;None;3;147;"98,88";"0,0654";"0,06";11;9;4;8
3409;WIN;None;3;315;"-8,88";"0,0654";"0,07";11;11;11;22
3410;WIN;None;3;103;"-1,34";"0,0653";"0,05";8;6;4;6
3411;WIN;None;3;166;"155,55";"0,0653";"0,07";14;8;10;18
3412;WIN;None;3;47;"198,33";"0,0652";"0,04";7;3;2;4
3413;WIN;None;3;285;"93,57";"0,0652";"0,05";14;12;8;19
3414;DEATH;KilledByTarget;3;296;"-337,15";"0,0651";"0,05";14;9;10;19
3415;WIN;None;3;140;"220,67";"0,0651";"0,03";11;11;15;31
3416;WIN;None;3;171;"159,5";"0,065";"0,07";12;9;4;8
3417;WIN;None;3;79;"118,74";"0,065";"0,05";9;3;1;2
3418;WIN;None;3;316;"123,85";"0,0649";"0,05";11;8;10;20
3419;DEATH;KilledByTarget;3;237;"-248,87";"0,0649";"0,05";9;9;6;14
3420;WIN;None;3;137;"227,73";"0,0648";"0,09";12;10;10;18
3421;WIN;None;3;176;"143,8";"0,0648";"0,05";9;9;14;26
3422;WIN;None;3;193;"183,76";"0,0647";"0,06";14;9;7;14
3423;DEATH;Suicide;3;96;"-343,3";"0,0647";"0,08";13;5;1;2
3424;DEATH;KilledByTarget;3;245;"-195,08";"0,0646";"0,07";10;10;8;17
3425;WIN;None;3;111;"106,45";"0,0645";"0,04";10;7;6;12
3426;WIN;None;3;118;"200,06";"0,0645";"0,03";12;9;7;12
3427;WIN;None;3;310;"108,32";"0,0644";"0,05";13;12;6;10
3428;WIN;None;3;23;"202,21";"0,0644";"0,13";11;2;1;2
3429;WIN;None;3;117;"175,13";"0,0643";"0,08";10;4;5;11
3430;WIN;None;3;123;"91,76";"0,0643";"0,04";9;8;7;14
3431;WIN;None;3;192;"119,73";"0,0642";"0,08";10;8;7;14
3432;DEATH;Suicide;3;6;"-304,95";"0,0642";"0,17";12;0;1;2
3433;WIN;None;3;133;"4,71";"0,0641";"0,03";14;8;2;2
3434;WIN;None;3;159;"180,14";"0,0641";"0,04";13;8;8;16
3435;WIN;None;3;41;"233,25";"0,064";0;8;3;2;4
3436;WIN;None;3;196;"180,15";"0,064";"0,06";12;11;11;22
3437;WIN;None;3;205;"251,72";"0,0639";"0,06";8;7;20;40
3438;WIN;None;3;124;"191,99";"0,0639";"0,06";16;9;6;12
3439;WIN;None;3;66;"214,85";"0,0638";"0,05";10;4;2;4
3440;DEATH;KilledByTarget;3;272;"-146,57";"0,0638";"0,06";9;7;3;7
3441;WIN;None;3;94;"245,44";"0,0637";"0,03";10;6;5;13
3442;WIN;None;3;153;"203,11";"0,0637";"0,06";8;7;6;12
3443;DEATH;KilledByTarget;3;385;"-169,03";"0,0636";"0,06";10;10;14;28
3444;WIN;None;3;113;"165,81";"0,0636";"0,05";9;7;3;6
3445;WIN;None;3;127;"192,63";"0,0635";"0,04";8;7;9;18
3446;WIN;None;3;59;"232,09";"0,0635";"0,03";12;6;6;10
3447;DEATH;Suicide;3;4;"-304,51";"0,0634";"0,25";13;0;1;2
3448;WIN;None;3;80;"212,72";"0,0634";"0,06";13;9;8;16
3449;DEATH;KilledByTarget;3;283;"-149,04";"0,0633";"0,06";14;14;8;17
3450;WIN;None;3;74;"213,09";"0,0633";"0,04";10;8;11;22
3451;WIN;None;3;73;"231,71";"0,0632";"0,07";14;8;4;8
3452;WIN;None;3;245;"165,42";"0,0632";"0,04";9;9;12;26
3453;DEATH;Suicide;3;4;"-304,51";"0,0631";"0,25";12;0;1;2
3454;WIN;None;3;81;"208,4";"0,0631";"0,06";16;8;8;14
3455;DEATH;KilledByTarget;3;188;"-171,94";"0,063";"0,06";11;11;9;19
3456;WIN;None;3;100;"181,22";"0,063";"0,04";10;7;8;16
3457;WIN;None;3;248;"189,01";"0,0629";"0,04";14;13;11;22
3458;WIN;None;3;66;"210,1";"0,0629";"0,12";14;8;3;7
3459;WIN;None;3;84;"212,44";"0,0628";"0,05";14;8;4;8
3460;WIN;None;3;48;"244,11";"0,0628";"0,06";10;7;8;16
3461;WIN;None;3;72;"239,78";"0,0627";"0,07";10;7;5;10
3462;WIN;None;3;133;"211,31";"0,0627";"0,05";12;11;11;20
3463;WIN;None;3;232;"211,23";"0,0626";"0,03";11;11;18;36
3464;WIN;None;3;199;"162,24";"0,0626";"0,08";10;10;12;22
3465;WIN;None;3;283;"145,51";"0,0625";"0,07";8;8;14;28
3466;WIN;None;3;120;"223,77";"0,0625";"0,02";14;14;9;18
3467;DEATH;KilledByTarget;3;171;"-111,15";"0,0624";"0,04";16;13;10;21
3468;WIN;None;3;144;"166,99";"0,0624";"0,05";12;11;4;6
3469;WIN;None;3;83;"208,11";"0,0623";"0,05";17;10;12;24
3470;WIN;None;3;122;"223,68";"0,0623";"0,07";13;9;6;10
3471;WIN;None;3;100;"230,52";"0,0622";"0,04";10;9;8;17
3472;WIN;None;3;91;"256,05";"0,0622";"0,11";14;10;11;22
3473;WIN;None;3;257;"217,18";"0,0621";"0,05";13;13;23;48
3474;WIN;None;3;90;"216,72";"0,0621";"0,04";12;10;7;14
3475;WIN;None;3;57;"222,18";"0,062";"0,11";10;5;4;8
3476;WIN;None;3;67;"251,38";"0,062";"0,01";8;5;8;15
3477;WIN;None;3;61;"217,45";"0,0619";"0,07";5;3;7;12
3478;WIN;None;3;58;"197,16";"0,0619";"0,05";12;6;3;6
3479;WIN;None;3;369;"239,29";"0,0618";"0,05";10;10;38;78
3480;WIN;None;3;226;"223,65";"0,0618";"0,05";11;9;15;33
3481;WIN;None;3;57;"202,03";"0,0617";"0,05";11;6;4;6
3482;WIN;None;3;113;"214,61";"0,0617";"0,04";10;8;8;16
3483;WIN;None;3;52;"224,03";"0,0616";"0,02";16;12;8;16
3484;WIN;None;3;73;"229,36";"0,0616";"0,05";12;11;8;14
3485;WIN;None;3;171;"254,65";"0,0615";"0,02";14;11;17;34
3486;DEATH;KilledByTarget;3;94;"-72,26";"0,0615";"0,05";10;9;7;14
3487;WIN;None;3;215;"171,67";"0,0614";"0,03";14;7;13;24
3488;DEATH;KilledByTarget;3;117;"-110,07";"0,0614";"0,09";10;6;4;10
3489;WIN;None;3;27;"233,73";"0,0613";"0,04";13;4;3;6
3490;WIN;None;3;86;"223,55";"0,0613";0;16;7;4;8
3491;WIN;None;3;106;"228,5";"0,0612";"0,03";7;5;8;16
3492;WIN;None;3;40;"210,97";"0,0612";0;11;6;5;8
3493;WIN;None;3;392;"252,53";"0,0611";"0,05";14;14;22;47
3494;WIN;None;3;20;"214,92";"0,0611";"0,1";8;4;3;6
3495;DEATH;KilledByTarget;3;318;"-135,69";"0,061";"0,03";15;13;4;11
3496;WIN;None;3;84;"172,24";"0,061";"0,06";10;3;3;6
3497;WIN;None;3;197;"171,08";"0,0609";"0,04";14;14;7;16
3498;WIN;None;3;186;"147,5";"0,0609";"0,08";10;9;9;21
3499;WIN;None;3;157;"184,03";"0,0608";"0,07";8;6;3;6
3500;WIN;None;3;95;"260,57";"0,0608";"0,04";12;7;7;14
3501;WIN;None;3;184;"137,24";"0,0607";"0,09";11;11;15;31
3502;DEATH;KilledByTarget;3;52;"-101,87";"0,0607";"0,06";11;7;5;10
3503;WIN;None;3;51;"260,95";"0,0606";"0,04";12;9;7;14
3504;WIN;None;3;78;"246,61";"0,0606";"0,03";16;14;9;18
3505;WIN;None;3;84;"216,49";"0,0605";"0,06";9;6;10;21
3506;WIN;None;3;88;"201,01";"0,0605";"0,06";6;5;2;4
3507;WIN;None;3;52;"187,03";"0,0604";"0,08";12;4;7;14
3508;WIN;None;3;137;"243,18";"0,0604";"0,06";16;16;11;22
3509;WIN;None;3;71;"238,25";"0,0604";"0,04";13;8;5;10
