Episode;Steps;TotalReward;Epsilon
2951;291;-314,70;0,1267
2952;209;-230,28;0,1266
2953;358;-316,32;0,1266
2954;123;165,93;0,1265
2955;4;-202,43;0,1264
2956;107;-231,06;0,1263
2957;600;-183,45;0,1262
2958;250;-251,84;0,1261
2959;450;-330,29;0,1260
2960;600;-102,25;0,1259
2961;600;-206,90;0,1258
2962;600;-165,95;0,1258
2963;600;-152,80;0,1257
2964;86;208,05;0,1256
2965;341;-331,90;0,1255
2966;600;-152,05;0,1254
2967;600;-201,25;0,1253
2968;600;-199,70;0,1252
2969;264;-237,53;0,1251
2970;600;-42,85;0,1251
2971;214;-223,13;0,1250
2972;442;-219,61;0,1249
2973;600;-90,45;0,1248
2974;600;-99,25;0,1247
2975;600;-100,25;0,1246
2976;593;-294,92;0,1245
2977;346;179,05;0,1244
2978;386;-240,40;0,1244
2979;292;211,09;0,1243
2980;431;113,50;0,1242
2981;433;-232,67;0,1241
2982;399;-265,78;0,1240
2983;426;-249,70;0,1239
2984;165;-233,84;0,1238
2985;497;-264,46;0,1237
2986;600;-90,45;0,1237
2987;346;-235,85;0,1236
2988;189;-234,38;0,1235
2989;452;-255,41;0,1234
2990;93;-217,32;0,1233
2991;600;-107,65;0,1232
2992;54;-196,23;0,1231
2993;427;-259,91;0,1231
2994;287;-240,96;0,1230
2995;600;-124,40;0,1229
2996;4;-202,43;0,1228
2997;600;-108,75;0,1227
2998;456;-240,55;0,1226
2999;600;-95,80;0,1225
3000;600;-96,90;0,1225
3001;600;-83,50;0,1224
3002;163;-220,82;0,1223
3003;30;-204,89;0,1222
3004;600;-75,25;0,1221
3005;288;-235,22;0,1220
3006;600;-86,60;0,1219
3007;425;158,26;0,1219
3008;600;-50,05;0,1218
3009;600;-65,70;0,1217
3010;584;-296,53;0,1216
3011;518;-261,42;0,1215
3012;468;-248,82;0,1214
3013;600;-68,60;0,1213
3014;600;-37,50;0,1213
3015;600;-47,75;0,1212
3016;600;-71,25;0,1211
3017;443;-242,32;0,1210
3018;249;-229,68;0,1209
3019;600;-67,30;0,1208
3020;600;-71,00;0,1208
3021;600;-76,25;0,1207
3022;56;-215,45;0,1206
3023;157;-206,96;0,1205
3024;600;-48,65;0,1204
3025;401;-293,80;0,1203
3026;600;-89,45;0,1202
3027;245;-229,44;0,1202
3028;172;-209,91;0,1201
3029;600;-79,70;0,1200
3030;22;-198,76;0,1199
3031;4;-202,43;0,1198
3032;600;-62,15;0,1197
3033;574;135,02;0,1197
3034;600;-49,25;0,1196
3035;600;-73,60;0,1195
3036;600;-63,25;0,1194
3037;336;180,00;0,1193
3038;600;-63,20;0,1192
3039;360;-250,49;0,1192
3040;81;-201,60;0,1191
3041;600;-72,60;0,1190
3042;9;-203,18;0,1189
3043;600;-86,60;0,1188
3044;449;183,57;0,1187
3045;133;-216,37;0,1187
3046;600;-57,65;0,1186
3047;2;-200,06;0,1185
3048;217;-223,56;0,1184
3049;111;-195,50;0,1183
3050;499;-252,03;0,1182
3051;145;-216,19;0,1182
3052;182;-217,41;0,1181
3053;149;177,47;0,1180
3054;92;-203,96;0,1179
3055;99;-198,43;0,1178
3056;102;-187,71;0,1177
3057;338;-251,47;0,1177
3058;600;-233,65;0,1176
3059;526;-540,60;0,1175
3060;600;-243,50;0,1174
3061;91;-191,80;0,1173
3062;600;-40,25;0,1173
3063;465;-247,34;0,1172
3064;237;215,54;0,1171
3065;117;-204,01;0,1170
3066;26;-197,30;0,1169
3067;75;-202,84;0,1168
3068;164;-199,33;0,1168
3069;56;-206,25;0,1167
3070;125;-211,04;0,1166
3071;600;-75,45;0,1165
3072;49;-201,28;0,1164
3073;210;-198,49;0,1164
3074;113;-190,27;0,1163
3075;32;-183,41;0,1162
3076;60;-200,69;0,1161
3077;491;-239,60;0,1160
3078;51;-198,80;0,1159
3079;60;-206,09;0,1159
3080;170;-206,19;0,1158
3081;14;-203,03;0,1157
3082;194;213,92;0,1156
3083;21;-203,90;0,1155
3084;600;-238,50;0,1155
3085;600;-301,90;0,1154
3086;82;-196,71;0,1153
3087;361;-223,80;0,1152
3088;532;-258,76;0,1151
3089;600;-128,80;0,1151
3090;16;-203,15;0,1150
3091;52;-205,31;0,1149
3092;481;190,15;0,1148
3093;600;-34,80;0,1147
3094;215;-212,54;0,1147
3095;89;-202,28;0,1146
3096;571;-248,65;0,1145
3097;164;-217,18;0,1144
3098;600;-120,30;0,1143
3099;80;-223,09;0,1143
3100;583;-423,77;0,1142
3101;600;-230,75;0,1141
3102;2;-200,06;0,1140
3103;11;-205,20;0,1139
3104;600;-219,50;0,1139
3105;294;148,57;0,1138
3106;556;29,65;0,1137
3107;19;-208,88;0,1136
3108;600;-173,05;0,1135
3109;600;-138,15;0,1135
3110;200;-255,59;0,1134
3111;531;-321,35;0,1133
3112;64;-209,13;0,1132
3113;563;-239,92;0,1131
3114;197;-220,81;0,1131
3115;89;-203,78;0,1130
3116;183;-237,97;0,1129
3117;600;-199,65;0,1128
3118;600;-154,70;0,1127
3119;600;-197,75;0,1127
3120;600;-179,30;0,1126
3121;179;-257,88;0,1125
3122;600;-140,75;0,1124
3123;600;-148,15;0,1123
3124;600;-142,20;0,1123
3125;362;-256,21;0,1122
3126;600;-148,25;0,1121
3127;206;-237,10;0,1120
3128;74;-211,63;0,1120
3129;600;-183,30;0,1119
3130;258;-216,97;0,1118
3131;322;-239,81;0,1117
3132;418;-267,82;0,1116
3133;600;-124,45;0,1116
3134;476;-276,85;0,1115
3135;464;-302,38;0,1114
3136;548;-318,92;0,1113
3137;466;-324,60;0,1113
3138;445;-266,69;0,1112
3139;462;-275,16;0,1111
3140;381;-218,55;0,1110
3141;133;-208,77;0,1109
3142;324;-240,13;0,1109
3143;351;-214,75;0,1108
3144;195;-222,59;0,1107
3145;402;-240,21;0,1106
3146;4;-202,43;0,1106
3147;600;-71,50;0,1105
3148;422;-291,96;0,1104
3149;600;-92,90;0,1103
3150;353;-265,72;0,1102
3151;600;-99,20;0,1102
3152;600;-143,80;0,1101
3153;342;-278,96;0,1100
3154;600;-128,65;0,1099
3155;203;-200,77;0,1099
3156;274;-220,28;0,1098
3157;600;-143,35;0,1097
3158;2;-202,11;0,1096
3159;600;-182,50;0,1096
3160;451;-314,35;0,1095
3161;600;-225,70;0,1094
3162;31;-205,40;0,1093
3163;168;-237,57;0,1092
3164;600;-152,20;0,1092
3165;259;-258,43;0,1091
3166;600;-116,35;0,1090
3167;600;-137,15;0,1089
3168;203;-239,02;0,1089
3169;554;-300,18;0,1088
3170;9;-203,18;0,1087
3171;222;-226,66;0,1086
3172;237;-241,16;0,1086
3173;199;-227,98;0,1085
3174;208;-214,07;0,1084
3175;517;-353,66;0,1083
3176;600;-115,00;0,1083
3177;600;-120,50;0,1082
3178;600;-186,60;0,1081
3179;600;-160,85;0,1080
3180;333;-234,37;0,1080
3181;600;-171,85;0,1079
3182;243;-240,42;0,1078
3183;118;-207,42;0,1077
3184;600;-141,00;0,1076
3185;600;-88,75;0,1076
3186;392;57,14;0,1075
3187;595;-325,59;0,1074
3188;44;-206,63;0,1073
3189;375;-293,34;0,1073
3190;458;-326,17;0,1072
3191;600;-207,35;0,1071
3192;600;-259,50;0,1070
3193;15;-206,24;0,1070
3194;5;-202,94;0,1069
3195;364;-357,33;0,1068
3196;211;-251,80;0,1067
3197;600;-280,40;0,1067
3198;600;-201,25;0,1066
3199;552;-418,76;0,1065
3200;206;122,25;0,1065
3201;41;-231,00;0,1064
3202;404;-11,98;0,1063
3203;4;-202,43;0,1062
3204;4;-202,43;0,1062
3205;600;-300,65;0,1061
3206;497;-374,71;0,1060
3207;600;-196,75;0,1059
3208;325;-254,09;0,1059
3209;600;-229,55;0,1058
3210;356;-328,75;0,1057
3211;600;-405,50;0,1056
3212;154;-252,68;0,1056
3213;600;-266,35;0,1055
3214;175;-214,19;0,1054
3215;396;-351,90;0,1053
3216;600;-284,55;0,1053
3217;303;-263,02;0,1052
3218;600;-260,40;0,1051
3219;31;-210,80;0,1050
3220;176;-217,80;0,1050
3221;232;-272,36;0,1049
3222;216;178,55;0,1048
3223;600;-158,80;0,1047
3224;159;-246,23;0,1047
3225;73;-246,72;0,1046
3226;375;-37,59;0,1045
3227;600;-329,00;0,1045
3228;600;-245,10;0,1044
3229;249;-223,23;0,1043
3230;600;-193,05;0,1042
3231;272;-286,61;0,1042
3232;542;-356,41;0,1041
3233;4;-202,43;0,1040
3234;570;-309,89;0,1039
3235;331;-288,05;0,1039
3236;183;-226,12;0,1038
3237;77;-209,11;0,1037
3238;400;-327,39;0,1037
3239;274;-245,18;0,1036
3240;600;-126,35;0,1035
3241;309;185,32;0,1034
3242;126;-228,85;0,1034
3243;600;-97,70;0,1033
3244;600;-160,20;0,1032
3245;150;-270,64;0,1031
3246;258;-240,57;0,1031
3247;600;-89,85;0,1030
3248;421;-274,00;0,1029
3249;259;-240,98;0,1029
3250;584;-367,98;0,1028
3251;327;131,49;0,1027
3252;114;-213,63;0,1026
3253;536;-292,20;0,1026
3254;515;-283,49;0,1025
3255;170;-223,69;0,1024
3256;174;-219,98;0,1024
3257;107;-213,96;0,1023
3258;583;-324,47;0,1022
3259;457;-271,36;0,1021
3260;600;-110,65;0,1021
3261;421;-267,25;0,1020
3262;600;-109,10;0,1019
3263;600;-57,80;0,1019
3264;600;-89,40;0,1018
3265;600;-82,55;0,1017
3266;600;-73,15;0,1016
3267;600;-75,35;0,1016
3268;600;-78,30;0,1015
3269;577;-253,11;0,1014
3270;380;-260,09;0,1014
3271;600;-92,80;0,1013
3272;333;-228,72;0,1012
3273;600;-67,85;0,1011
3274;600;-42,40;0,1011
3275;600;-65,60;0,1010
3276;422;-236,71;0,1009
3277;410;-234,49;0,1009
3278;229;-220,18;0,1008
3279;600;-98,95;0,1007
3280;455;-357,19;0,1007
3281;112;-212,86;0,1006
3282;151;-275,95;0,1005
3283;600;-194,50;0,1004
3284;394;-230,23;0,1004
3285;390;-288,49;0,1003
3286;453;-288,42;0,1002
3287;600;-152,40;0,1002
3288;233;-260,67;0,1001
3289;284;176,02;0,1000
3290;600;-212,10;0,0999
3291;184;-217,73;0,0999
3292;491;-312,90;0,0998
3293;600;-115,85;0,0997
3294;375;-268,99;0,0997
3295;600;-108,95;0,0996
3296;241;-247,55;0,0995
3297;184;-233,98;0,0995
3298;600;-88,15;0,0994
3299;22;-203,51;0,0993
3300;4;-202,43;0,0993
3301;569;-302,18;0,0992
3302;600;-177,75;0,0991
3303;10;-203,69;0,0990
3304;600;-171,45;0,0990
3305;243;-251,57;0,0989
3306;77;-203,06;0,0988
3307;190;-233,79;0,0988
3308;357;155,54;0,0987
3309;600;-67,00;0,0986
3310;458;157,68;0,0986
3311;600;-86,80;0,0985
3312;57;-198,71;0,0984
3313;429;-264,78;0,0984
3314;311;-239,05;0,0983
3315;171;-222,00;0,0982
3316;600;-113,30;0,0981
3317;600;-78,30;0,0981
3318;226;-220,10;0,0980
3319;384;-235,18;0,0979
3320;232;-213,91;0,0979
3321;171;181,65;0,0978
3322;600;-126,70;0,0977
3323;447;-269,81;0,0977
3324;278;-255,82;0,0976
3325;512;-312,16;0,0975
3326;600;-138,60;0,0975
3327;4;-202,43;0,0974
3328;404;-260,33;0,0973
3329;35;-204,74;0,0973
3330;215;-226,54;0,0972
3331;80;-212,94;0,0971
3332;162;-223,26;0,0971
3333;219;-204,03;0,0970
3334;453;-262,92;0,0969
3335;600;-155,00;0,0968
3336;28;-216,57;0,0968
3337;165;-215,04;0,0967
3338;600;-128,55;0,0966
3339;405;-244,04;0,0966
3340;306;152,15;0,0965
3341;600;-127,50;0,0964
3342;600;-99,75;0,0964
3343;600;-143,80;0,0963
3344;600;-126,35;0,0962
3345;86;-212,70;0,0962
3346;169;-220,68;0,0961
3347;600;-117,60;0,0960
3348;600;-113,35;0,0960
3349;186;-219,80;0,0959
3350;285;-252,64;0,0958
3351;230;-224,29;0,0958
3352;330;-258,64;0,0957
3353;106;-237,80;0,0956
3354;269;-244,08;0,0956
3355;224;-209,18;0,0955
3356;168;-207,17;0,0954
3357;245;-214,84;0,0954
3358;27;-209,66;0,0953
3359;489;-244,43;0,0952
3360;600;-89,45;0,0952
3361;600;-49,80;0,0951
3362;546;-259,60;0,0950
3363;79;-208,28;0,0950
3364;48;-208,37;0,0949
3365;525;-233,99;0,0948
3366;169;-212,43;0,0948
3367;55;-208,74;0,0947
3368;355;-233,74;0,0946
3369;341;-233,40;0,0946
3370;432;160,14;0,0945
3371;41;-198,20;0,0944
3372;417;-315,61;0,0944
3373;167;-199,71;0,0943
3374;140;-218,39;0,0942
3375;143;-213,52;0,0942
3376;58;-196,62;0,0941
3377;232;-205,71;0,0940
3378;285;-240,99;0,0940
3379;221;-217,70;0,0939
3380;600;-219,20;0,0938
3381;600;-192,60;0,0938
3382;272;-259,06;0,0937
3383;10;-202,79;0,0936
3384;479;-328,03;0,0936
3385;600;-220,40;0,0935
3386;435;-412,49;0,0935
3387;194;-287,88;0,0934
3388;326;-311,60;0,0933
3389;232;-283,71;0,0933
3390;179;-247,73;0,0932
3391;222;-248,01;0,0931
3392;139;177,17;0,0931
3393;442;-420,01;0,0930
3394;273;-247,92;0,0929
3395;239;-261,73;0,0929
3396;600;-248,90;0,0928
3397;123;-219,42;0,0927
3398;4;-202,43;0,0927
3399;600;-260,70;0,0926
3400;319;-383,08;0,0925
3401;600;-185,60;0,0925
3402;304;-321,28;0,0924
3403;412;-306,41;0,0923
3404;600;-193,75;0,0923
3405;103;-235,82;0,0922
3406;590;41,66;0,0922
3407;600;-297,00;0,0921
3408;321;155,60;0,0920
3409;197;-223,96;0,0920
3410;110;-214,79;0,0919
3411;600;-120,00;0,0918
3412;600;-251,70;0,0918
3413;368;-347,67;0,0917
3414;15;-203,54;0,0916
3415;600;-92,30;0,0916
3416;242;-244,61;0,0915
3417;600;-143,25;0,0914
3418;600;-302,10;0,0914
3419;45;-228,74;0,0913
3420;600;-300,20;0,0913
3421;475;-419,44;0,0912
3422;208;-220,77;0,0911
3423;514;-311,88;0,0911
3424;600;-113,30;0,0910
3425;27;-205,16;0,0909
3426;61;-208,30;0,0909
3427;273;-223,47;0,0908
3428;600;-78,60;0,0907
3429;600;-208,25;0,0907
3430;279;-222,38;0,0906
3431;135;-208,69;0,0906
3432;268;-228,12;0,0905
3433;544;120,97;0,0904
3434;108;-201,67;0,0904
3435;183;-231,72;0,0903
3436;227;-239,36;0,0902
3437;600;-153,30;0,0902
3438;377;106,54;0,0901
3439;600;-308,25;0,0900
3440;600;-121,05;0,0900
3441;600;-118,65;0,0899
3442;600;-126,10;0,0899
3443;600;-134,95;0,0898
3444;110;-219,54;0,0897
3445;16;-205,85;0,0897
3446;13;-206,42;0,0896
3447;190;-229,54;0,0895
3448;4;-202,43;0,0895
3449;176;-213,20;0,0894
3450;168;-215,62;0,0894
3451;600;-97,10;0,0893
3452;127;-203,46;0,0892
3453;600;-81,05;0,0892
3454;442;-303,91;0,0891
3455;208;-216,02;0,0890
3456;315;-282,19;0,0890
3457;371;-286,40;0,0889
3458;500;-334,49;0,0889
3459;600;-151,65;0,0888
3460;555;-346,39;0,0887
3461;270;-216,89;0,0887
3462;600;-128,25;0,0886
3463;600;-123,70;0,0885
3464;600;-173,65;0,0885
3465;317;-257,51;0,0884
3466;219;-294,63;0,0884
3467;339;61,77;0,0883
3468;328;-322,57;0,0882
3469;467;-372,26;0,0882
3470;431;111,75;0,0881
3471;511;-312,10;0,0881
3472;231;-233,30;0,0880
3473;600;-146,55;0,0879
3474;600;-151,95;0,0879
3475;343;-292,42;0,0878
3476;83;-208,52;0,0877
3477;588;-288,22;0,0877
3478;222;-263,16;0,0876
3479;600;-193,20;0,0876
3480;64;-248,13;0,0875
3481;291;-260,75;0,0874
3482;4;-202,43;0,0874
3483;600;-157,60;0,0873
3484;166;-221,55;0,0873
3485;512;-326,96;0,0872
3486;524;119,32;0,0871
3487;600;-139,95;0,0871
3488;575;-292,64;0,0870
3489;600;-106,70;0,0869
3490;370;-273,44;0,0869
3491;600;-134,60;0,0868
3492;229;-230,53;0,0868
3493;218;-266,07;0,0867
3494;112;-216,91;0,0866
3495;518;-298,27;0,0866
3496;312;-247,21;0,0865
3497;210;-249,59;0,0865
3498;201;-245,15;0,0864
3499;600;-98,70;0,0863
3500;600;-98,50;0,0863
3501;600;-82,80;0,0862
3502;513;-238,52;0,0862
3503;600;-74,40;0,0861
3504;600;-88,50;0,0860
3505;600;-66,90;0,0860
3506;600;-76,95;0,0859
3507;600;-92,15;0,0859
3508;600;-63,80;0,0858
3509;600;-79,10;0,0857
3510;600;-62,75;0,0857
3511;600;-71,20;0,0856
3512;600;-108,05;0,0856
3513;489;-289,08;0,0855
3514;48;-205,97;0,0854
3515;600;-67,40;0,0854
3516;2;-200,06;0,0853
3517;554;164,47;0,0853
3518;600;-77,35;0,0852
3519;408;167,18;0,0851
3520;600;-67,05;0,0851
3521;196;-219,35;0,0850
3522;588;-267,62;0,0850
3523;600;-79,60;0,0849
3524;600;-65,05;0,0848
3525;600;-60,55;0,0848
3526;407;-237,66;0,0847
3527;600;-77,65;0,0847
3528;600;-45,25;0,0846
3529;576;-261,60;0,0845
3530;600;-66,15;0,0845
3531;501;-239,60;0,0844
3532;226;-219,40;0,0844
3533;589;-254,03;0,0843
3534;265;192,21;0,0843
3535;600;-76,90;0,0842
3536;600;-55,40;0,0841
3537;600;-61,20;0,0841
3538;600;-97,30;0,0840
3539;219;-218,38;0,0840
3540;86;-204,55;0,0839
3541;162;-215,41;0,0838
3542;343;-218,12;0,0838
3543;223;-222,87;0,0837
3544;396;-240,10;0,0837
3545;234;-227,23;0,0836
3546;33;-205,52;0,0835
3547;600;-85,40;0,0835
3548;600;-89,90;0,0834
3549;600;-61,15;0,0834
3550;600;-65,35;0,0833
3551;600;-97,55;0,0833
3552;59;-206,18;0,0832
3553;130;-205,24;0,0831
3554;600;-273,59;0,0831
3555;600;-67,85;0,0830
3556;600;-171,10;0,0830
3557;341;-252,60;0,0829
3558;600;-139,20;0,0828
3559;364;-256,33;0,0828
3560;600;-71,55;0,0827
3561;600;-47,55;0,0827
3562;600;-68,55;0,0826
3563;600;-68,80;0,0826
3564;600;-74,55;0,0825
3565;391;-237,50;0,0824
3566;600;-55,80;0,0824
3567;600;-51,90;0,0823
3568;14;-203,03;0,0823
3569;36;-204,35;0,0822
3570;50;-206,09;0,0822
3571;128;-200,37;0,0821
3572;13;-202,97;0,0820
3573;87;-208,86;0,0820
3574;66;-205,80;0,0819
3575;111;-212,10;0,0819
3576;178;-209,92;0,0818
3577;92;-201,56;0,0818
3578;41;-198,65;0,0817
3579;206;-221,20;0,0816
3580;88;-209,97;0,0816
3581;44;-207,53;0,0815
3582;480;-244,59;0,0815
3583;97;-207,96;0,0814
3584;54;-198,53;0,0814
3585;215;-213,39;0,0813
3586;600;-54,65;0,0812
3587;600;-46,20;0,0812
3588;600;-40,95;0,0811
3589;256;-222,35;0,0811
3590;4;-202,43;0,0810
3591;600;-162,85;0,0810
3592;600;-103,05;0,0809
3593;600;-169,25;0,0808
3594;600;-148,85;0,0808
3595;600;-137,65;0,0807
3596;499;-298,13;0,0807
3597;434;-297,68;0,0806
3598;600;-71,05;0,0806
3599;408;-224,12;0,0805
3600;105;-216,74;0,0804
3601;600;-51,95;0,0804
3602;600;-64,40;0,0803
3603;384;-208,18;0,0803
3604;542;-246,11;0,0802
3605;600;-55,70;0,0802
3606;600;-71,35;0,0801
3607;600;-51,00;0,0801
3608;600;-63,00;0,0800
3609;600;-47,95;0,0799
3610;600;-64,80;0,0799
3611;183;-195,72;0,0798
3612;600;-61,55;0,0798
3613;600;-75,80;0,0797
3614;600;-65,70;0,0797
3615;600;-74,50;0,0796
3616;600;-71,05;0,0795
3617;600;-56,00;0,0795
3618;279;-222,53;0,0794
3619;600;-65,75;0,0794
3620;555;-231,94;0,0793
3621;600;-33,95;0,0793
3622;600;-57,55;0,0792
3623;60;-207,59;0,0792
3624;600;-65,55;0,0791
3625;498;-246,42;0,0790
3626;89;-211,98;0,0790
3627;28;-204,77;0,0789
3628;336;-219,60;0,0789
3629;600;-49,00;0,0788
3630;414;-248,63;0,0788
3631;600;-52,40;0,0787
3632;557;-255,11;0,0787
3633;600;-106,65;0,0786
3634;600;-94,90;0,0786
3635;442;-352,46;0,0785
3636;539;-273,38;0,0784
3637;174;-214,68;0,0784
3638;600;-84,70;0,0783
3639;285;-325,69;0,0783
3640;271;-217,05;0,0782
3641;600;-94,30;0,0782
3642;117;-218,61;0,0781
3643;441;-298,45;0,0781
3644;600;-113,85;0,0780
3645;600;-48,85;0,0780
3646;491;-277,05;0,0779
3647;600;-60,15;0,0778
3648;600;-58,85;0,0778
3649;336;-231,90;0,0777
3650;600;-72,50;0,0777
3651;299;-250,83;0,0776
3652;600;-100,65;0,0776
3653;600;-108,85;0,0775
3654;485;-254,99;0,0775
3655;233;-231,77;0,0774
3656;305;-266,49;0,0774
3657;600;-99,70;0,0773
3658;189;-236,48;0,0772
3659;600;-73,05;0,0772
3660;600;-75,10;0,0771
3661;194;-231,63;0,0771
3662;321;-237,00;0,0770
3663;600;-89,75;0,0770
3664;600;-81,35;0,0769
3665;600;-90,70;0,0769
3666;17;-203,66;0,0768
3667;600;-54,05;0,0768
3668;600;-82,65;0,0767
3669;600;-78,40;0,0767
3670;111;-212,00;0,0766
3671;22;-203,51;0,0765
3672;575;-246,99;0,0765
3673;305;-231,94;0,0764
3674;484;-251,08;0,0764
3675;12;-202,91;0,0763
3676;600;-64,55;0,0763
3677;489;-257,53;0,0762
3678;600;-67,00;0,0762
3679;600;-62,05;0,0761
3680;405;-255,44;0,0761
3681;161;-219,80;0,0760
3682;60;-207,59;0,0760
3683;517;-256,86;0,0759
3684;232;-225,11;0,0759
3685;600;-58,25;0,0758
3686;273;-228,32;0,0757
3687;222;-207,21;0,0757
3688;353;-233,47;0,0756
3689;360;-236,84;0,0756
3690;104;-234,03;0,0755
3691;540;-249,24;0,0755
3692;294;-227,18;0,0754
3693;227;198,14;0,0754
3694;361;-217,60;0,0753
3695;600;-95,85;0,0753
3696;156;-226,75;0,0752
3697;306;-250,70;0,0752
3698;28;-202,27;0,0751
3699;252;-221,66;0,0751
3700;279;-228,83;0,0750
3701;600;-113,85;0,0750
3702;328;-226,27;0,0749
3703;280;-215,89;0,0748
3704;198;-199,22;0,0748
3705;282;-223,01;0,0747
3706;267;209,39;0,0747
3707;247;-225,66;0,0746
3708;234;-243,03;0,0746
3709;78;-219,57;0,0745
3710;453;-263,02;0,0745
3711;291;-225,60;0,0744
3712;446;-238,95;0,0744
3713;600;-34,95;0,0743
3714;193;-217,57;0,0743
3715;133;-198,87;0,0742
3716;234;-233,48;0,0742
3717;165;-231,74;0,0741
3718;596;-254,20;0,0741
3719;562;130,64;0,0740
3720;152;-188,31;0,0740
3721;82;-178,86;0,0739
3722;180;-262,99;0,0739
3723;189;-205,73;0,0738
3724;242;159,74;0,0738
3725;486;-248,60;0,0737
3726;242;-217,46;0,0737
3727;73;-186,32;0,0736
3728;24;-197,18;0,0735
3729;66;-225,15;0,0735
3730;178;-215,77;0,0734
3731;45;-185,99;0,0734
3732;117;-217,66;0,0733
3733;40;-202,79;0,0733
3734;33;-192,87;0,0732
3735;286;-223,45;0,0732
3736;54;-202,13;0,0731
3737;94;-212,58;0,0731
3738;39;-198,53;0,0730
3739;600;-31,20;0,0730
3740;530;-253,19;0,0729
3741;600;-46,75;0,0729
3742;577;-295,41;0,0728
3743;184;-205,08;0,0728
3744;529;-271,43;0,0727
3745;600;-93,90;0,0727
3746;335;-243,79;0,0726
3747;600;-119,30;0,0726
3748;600;-103,90;0,0725
3749;600;-131,25;0,0725
3750;177;-204,01;0,0724
3751;600;-94,85;0,0724
3752;600;-75,95;0,0723
3753;600;-82,05;0,0723
3754;20;-206,09;0,0722
3755;2;199,49;0,0722
3756;516;-254,00;0,0721
3757;412;-260,41;0,0721
3758;301;-235,05;0,0720
3759;218;-219,82;0,0720
3760;385;-279,79;0,0719
3761;600;-110,90;0,0719
3762;269;-247,43;0,0718
3763;69;-214,18;0,0718
3764;600;-67,10;0,0717
3765;12;-202,91;0,0717
3766;4;-202,43;0,0716
3767;228;-246,67;0,0716
3768;485;-240,09;0,0715
3769;520;-321,64;0,0715
3770;108;-215,17;0,0714
3771;25;-208,04;0,0714
3772;479;-283,23;0,0713
3773;415;-273,59;0,0713
3774;264;-237,88;0,0712
3775;66;138,60;0,0712
3776;56;-206,45;0,0711
3777;452;-293,31;0,0711
3778;88;-208,12;0,0710
3779;157;-184,46;0,0710
3780;98;-208,27;0,0709
3781;81;-210,10;0,0709
3782;10;-202,79;0,0708
3783;600;-84,90;0,0708
3784;330;-307,89;0,0707
3785;79;-198,98;0,0707
3786;492;-237,26;0,0706
3787;271;-250,80;0,0706
3788;362;-374,21;0,0705
3789;484;-333,43;0,0705
3790;177;-212,86;0,0704
3791;54;-214,58;0,0704
3792;91;-224,10;0,0703
3793;261;-255,15;0,0703
3794;302;-278,66;0,0702
3795;398;-284,67;0,0702
3796;563;-334,67;0,0701
3797;4;-202,43;0,0701
3798;81;191,95;0,0700
3799;37;-205,16;0,0700
3800;568;-271,07;0,0699
3801;392;-273,71;0,0699
3802;16;-203,15;0,0698
3803;128;-231,27;0,0698
3804;228;-210,87;0,0697
3805;31;-189,45;0,0697
3806;20;-192,09;0,0696
3807;211;-280,90;0,0696
3808;60;-181,64;0,0695
3809;42;-197,91;0,0695
3810;600;-198,35;0,0694
3811;168;-227,97;0,0694
3812;417;117,29;0,0693
3813;600;-264,80;0,0693
3814;376;-318,60;0,0693
3815;4;-202,43;0,0692
3816;4;-202,43;0,0692
3817;401;-349,50;0,0691
3818;100;-219,94;0,0691
3819;67;224,74;0,0690
3820;19;-203,88;0,0690
3821;223;-275,32;0,0689
3822;34;-210,88;0,0689
3823;4;-202,43;0,0688
3824;29;-189,23;0,0688
3825;78;229,13;0,0687
3826;21;-197,00;0,0687
3827;169;-308,38;0,0686
3828;91;-188,00;0,0686
3829;194;-208,13;0,0685
3830;53;225,68;0,0685
3831;287;-213,31;0,0684
3832;51;199,05;0,0684
3833;600;-241,80;0,0683
3834;64;-222,63;0,0683
3835;527;-25,96;0,0682
3836;600;-275,20;0,0682
3837;7;-203,96;0,0681
3838;4;-202,43;0,0681
3839;600;-287,60;0,0680
3840;71;195,45;0,0680
3841;4;-202,43;0,0680
3842;83;209,98;0,0679
3843;576;-478,60;0,0679
3844;32;-206,91;0,0678
3845;562;5,74;0,0678
3846;600;-267,15;0,0677
3847;600;-264,20;0,0677
3848;13;-209,12;0,0676
3849;14;-203,03;0,0676
3850;568;-386,97;0,0675
3851;283;90,28;0,0675
3852;600;-226,00;0,0674
3853;156;-254,50;0,0674
3854;600;-199,30;0,0673
3855;330;-379,64;0,0673
3856;335;63,36;0,0672
3857;600;-234,90;0,0672
3858;600;-67,55;0,0671
3859;529;-248,73;0,0671
3860;134;-206,93;0,0671
3861;256;-221,50;0,0670
3862;85;-207,74;0,0670
3863;161;-213,40;0,0669
3864;41;-198,65;0,0669
3865;301;-214,35;0,0668
3866;60;-201,04;0,0668
3867;182;-205,71;0,0667
3868;224;-203,73;0,0667
3869;83;-206,82;0,0666
3870;83;-208,17;0,0666
3871;57;-204,01;0,0665
3872;600;-41,95;0,0665
3873;58;-206,57;0,0664
3874;170;-211,14;0,0664
3875;600;-51,50;0,0664
3876;217;191,59;0,0663
3877;600;-36,95;0,0663
3878;58;-205,67;0,0662
3879;600;-57,60;0,0662
3880;490;-233,19;0,0661
3881;224;-221,93;0,0661
3882;574;-231,03;0,0660
3883;233;-208,72;0,0660
3884;363;-223,27;0,0659
3885;317;-212,16;0,0659
