Episode;Outcome;DeathType;Phase;Steps;TotalReward;Epsilon;ExplorationRate;WallsInitial;WallsBroken;BombsDropped;SafetyDangerSteps
3003;WIN;None;3;122;"228,93";"0,1553";"0,11";14;11;19;38
3004;WIN;None;3;55;"224,77";"0,1552";"0,05";10;4;5;10
3005;WIN;None;3;93;"214,46";"0,155";"0,12";10;8;10;20
3006;DEATH;KilledByTarget;3;266;"-128,85";"0,1549";"0,11";16;16;21;41
3007;WIN;None;3;88;"230,41";"0,1548";"0,09";12;9;10;24
3008;DEATH;KilledByTarget;3;55;"-89,08";"0,1546";"0,15";10;8;5;12
3009;DEATH;KilledByTarget;3;175;"-91,88";"0,1545";"0,14";13;12;21;45
3010;WIN;None;3;135;"156,97";"0,1543";"0,11";12;11;9;18
3011;WIN;None;3;199;"176,64";"0,1542";"0,1";8;7;21;40
3012;WIN;None;3;99;"228,24";"0,1541";"0,12";15;11;8;21
3013;WIN;None;3;130;"206,22";"0,1539";"0,15";12;11;12;25
3014;WIN;None;3;92;"205,33";"0,1538";"0,2";10;9;8;16
3015;WIN;None;3;128;"196,41";"0,1536";"0,14";5;5;10;20
3016;WIN;None;3;447;"56,08";"0,1535";"0,16";11;11;33;66
3017;WIN;None;3;146;210;"0,1534";"0,12";13;8;15;31
3018;WIN;None;3;103;"266,56";"0,1532";"0,08";13;12;13;29
3019;WIN;None;3;136;"212,55";"0,1531";"0,15";7;7;15;29
3020;WIN;None;3;64;"200,09";"0,153";"0,16";8;5;7;14
3021;WIN;None;3;125;"189,87";"0,1528";"0,18";11;10;11;22
3022;WIN;None;3;122;"158,98";"0,1527";"0,11";14;12;14;28
3023;DEATH;KilledByTarget;3;62;"-83,82";"0,1525";"0,13";11;8;5;11
3024;WIN;None;3;111;"205,5";"0,1524";"0,14";14;12;7;14
3025;WIN;None;3;146;"225,75";"0,1523";"0,14";13;13;13;24
3026;WIN;None;3;187;"153,98";"0,1521";"0,14";14;11;15;30
3027;WIN;None;3;106;"230,45";"0,152";"0,08";13;10;8;17
3028;WIN;None;3;170;"247,97";"0,1519";"0,08";10;10;19;38
3029;WIN;None;3;217;"154,78";"0,1517";"0,14";14;14;20;44
3030;WIN;None;3;155;"198,72";"0,1516";"0,12";9;8;8;16
3031;DEATH;KilledByTarget;3;175;"-149,98";"0,1514";"0,15";9;9;13;26
3032;WIN;None;3;119;"238,04";"0,1513";"0,09";13;12;10;22
3033;WIN;None;3;130;"171,67";"0,1512";"0,15";10;10;11;20
3034;DEATH;KilledByTarget;3;140;"-122,83";"0,151";"0,14";11;9;12;26
3035;WIN;None;3;112;"185,38";"0,1509";"0,15";12;8;8;17
3036;WIN;None;3;60;"217,37";"0,1508";"0,1";7;6;4;6
3037;WIN;None;3;126;"191,15";"0,1506";"0,1";16;11;6;14
3038;DEATH;KilledByTarget;3;102;"-57,72";"0,1505";"0,1";15;12;12;25
3039;WIN;None;3;80;"213,52";"0,1504";"0,09";9;6;8;16
3040;DEATH;Suicide;3;5;"-304,73";"0,1502";"0,2";17;0;2;2
3041;WIN;None;3;97;"210,38";"0,1501";"0,12";10;6;7;14
3042;DEATH;KilledByTarget;3;170;"-171,28";"0,15";"0,12";10;9;14;30
3043;WIN;None;3;74;"226,84";"0,1498";"0,09";9;8;5;10
3044;WIN;None;3;157;"203,63";"0,1497";"0,13";12;11;7;15
3045;WIN;None;3;97;"234,98";"0,1496";"0,11";11;7;8;15
3046;WIN;None;3;146;"156,1";"0,1494";"0,1";12;12;15;30
3047;WIN;None;3;244;"126,14";"0,1493";"0,16";14;14;14;28
3048;WIN;None;3;144;"228,39";"0,1491";"0,1";11;10;14;28
3049;WIN;None;3;225;"163,42";"0,149";"0,12";14;12;13;27
3050;WIN;None;3;142;"169,68";"0,1489";"0,13";11;8;12;24
3051;WIN;None;3;132;"170,43";"0,1487";"0,14";9;7;5;12
3052;DEATH;KilledByTarget;3;140;"-118,98";"0,1486";"0,13";14;13;9;22
3053;WIN;None;3;259;"174,99";"0,1485";"0,1";15;15;20;44
3054;WIN;None;3;157;"210,83";"0,1483";"0,14";11;10;9;17
3055;WIN;None;3;100;"220,12";"0,1482";"0,12";13;10;9;18
3056;WIN;None;3;213;"154,51";"0,1481";"0,14";14;14;12;27
3057;WIN;None;3;68;"213,81";"0,1479";"0,24";11;7;6;12
3058;WIN;None;3;48;"201,06";"0,1478";"0,1";9;4;5;8
3059;WIN;None;3;90;"198,67";"0,1477";"0,13";10;8;10;21
3060;DEATH;KilledByTarget;3;166;"-145,85";"0,1475";"0,13";15;13;9;23
3061;WIN;None;3;67;"185,48";"0,1474";"0,12";10;6;4;9
3062;WIN;None;3;152;"231,83";"0,1473";"0,11";14;13;12;27
3063;DEATH;KilledByTarget;3;147;"-131,27";"0,1471";"0,18";12;9;6;13
3064;DEATH;KilledByTarget;3;68;"-116,34";"0,147";"0,15";7;5;3;7
3065;WIN;None;3;139;"151,89";"0,1469";"0,13";9;9;14;28
3066;WIN;None;3;179;"123,09";"0,1468";"0,13";10;7;8;17
3067;WIN;None;3;137;"158,13";"0,1466";"0,12";14;12;5;17
3068;WIN;None;3;77;"245,23";"0,1465";"0,09";12;9;9;19
3069;WIN;None;3;123;"169,76";"0,1464";"0,11";11;11;13;26
3070;WIN;None;3;81;"219,95";"0,1462";"0,09";12;9;6;12
3071;WIN;None;3;141;"187,6";"0,1461";"0,09";8;6;10;21
3072;WIN;None;3;69;"206,84";"0,146";"0,16";10;8;7;14
3073;DEATH;KilledByTarget;3;201;"-113,55";"0,1458";"0,14";11;9;17;35
3074;WIN;None;3;105;"201,67";"0,1457";"0,11";10;7;7;14
3075;WIN;None;3;47;"198,23";"0,1456";"0,06";11;6;3;4
3076;WIN;None;3;101;"190,9";"0,1454";"0,15";10;8;7;13
3077;WIN;None;3;192;"143,63";"0,1453";"0,2";12;10;16;32
3078;WIN;None;3;102;"170,48";"0,1452";"0,1";11;7;6;12
3079;WIN;None;3;64;"146,69";"0,145";"0,09";13;6;3;6
3080;WIN;None;3;97;"235,58";"0,1449";"0,18";12;12;9;18
3081;WIN;None;3;44;"211,14";"0,1448";"0,14";9;2;1;2
3082;WIN;None;3;92;"215,78";"0,1447";"0,11";11;10;10;19
3083;WIN;None;3;230;"151,97";"0,1445";"0,16";14;14;21;44
3084;WIN;None;3;151;"198,75";"0,1444";"0,14";12;10;12;24
3085;WIN;None;3;166;"120,05";"0,1443";"0,09";8;8;12;26
3086;WIN;None;3;112;"188,98";"0,1441";"0,14";9;8;7;15
3087;DEATH;KilledByTarget;3;178;"-146,19";"0,144";"0,13";10;9;12;24
3088;WIN;None;3;91;"186,2";"0,1439";"0,12";10;7;10;20
3089;DEATH;KilledByTarget;3;95;"-105,23";"0,1437";"0,17";13;7;4;9
3090;DEATH;KilledByTarget;3;104;"-105,51";"0,1436";"0,1";8;6;6;12
3091;WIN;None;3;214;"149,14";"0,1435";"0,13";10;9;10;20
3092;WIN;None;3;168;"195,16";"0,1434";"0,13";13;13;11;24
3093;WIN;None;3;87;"213,68";"0,1432";"0,08";13;12;9;18
3094;WIN;None;3;260;"152,82";"0,1431";"0,12";12;11;9;20
3095;WIN;None;3;137;"222,93";"0,143";"0,1";16;12;10;28
3096;DEATH;KilledByTarget;3;108;"-118,74";"0,1428";"0,14";10;9;7;14
3097;WIN;None;3;111;"168,8";"0,1427";"0,14";9;6;5;11
3098;WIN;None;3;67;"230,48";"0,1426";"0,1";9;4;5;10
3099;WIN;None;3;185;"216,42";"0,1425";"0,09";13;11;9;23
3100;DEATH;KilledByTarget;3;89;"-126,86";"0,1423";"0,07";12;6;1;3
3101;DEATH;KilledByTarget;3;92;"-72,87";"0,1422";"0,1";13;11;6;13
3102;WIN;None;3;145;"101,02";"0,1421";"0,08";9;7;9;20
3103;WIN;None;3;84;"156,19";"0,1419";"0,08";13;8;3;6
3104;DEATH;KilledByTarget;3;232;"-191,92";"0,1418";"0,13";11;11;14;32
3105;WIN;None;3;69;"232,19";"0,1417";"0,16";8;7;6;12
3106;WIN;None;3;36;"207,25";"0,1416";"0,22";9;4;4;8
3107;WIN;None;3;107;"217,93";"0,1414";"0,14";10;8;12;24
3108;DEATH;KilledByTarget;3;77;"-120,27";"0,1413";"0,19";14;10;6;14
3109;WIN;None;3;82;"222,88";"0,1412";"0,1";12;9;6;12
3110;WIN;None;3;230;"200,32";"0,1411";"0,13";13;13;16;35
3111;WIN;None;3;166;"168,4";"0,1409";"0,07";6;6;10;23
3112;WIN;None;3;33;"229,91";"0,1408";"0,12";9;1;5;10
3113;DEATH;KilledByTarget;3;78;"-109,79";"0,1407";"0,06";13;7;2;9
3114;WIN;None;3;37;"237,48";"0,1405";"0,08";11;5;4;8
3115;WIN;None;3;83;"212,21";"0,1404";"0,18";10;8;8;14
3116;DEATH;KilledByTarget;3;41;"-101,4";"0,1403";"0,12";8;4;3;8
3117;DEATH;KilledByTarget;3;70;"-102,63";"0,1402";"0,14";11;8;6;14
3118;DEATH;KilledByTarget;3;119;"-126,31";"0,14";"0,12";9;5;11;22
3119;WIN;None;3;74;"200,29";"0,1399";"0,15";10;7;6;14
3120;DEATH;KilledByTarget;3;84;"-98,01";"0,1398";"0,12";8;8;4;9
3121;WIN;None;3;52;"229,08";"0,1397";"0,08";9;6;4;8
3122;WIN;None;3;115;"103,82";"0,1395";"0,07";14;9;5;10
3123;WIN;None;3;78;"208,46";"0,1394";"0,13";14;12;6;12
3124;WIN;None;3;220;"228,02";"0,1393";"0,13";10;9;13;27
3125;WIN;None;3;56;"212,5";"0,1392";"0,07";12;6;4;8
3126;DEATH;KilledByTarget;3;137;"-141,67";"0,139";"0,16";10;9;7;14
3127;WIN;None;3;52;"210,33";"0,1389";"0,17";10;6;4;8
3128;WIN;None;3;89;"203,74";"0,1388";"0,12";9;6;3;6
3129;DEATH;KilledByTarget;3;146;"-121,05";"0,1387";"0,14";13;13;11;27
3130;DEATH;KilledByTarget;3;85;"-96,38";"0,1385";"0,09";11;9;6;14
3131;WIN;None;3;315;"181,47";"0,1384";"0,12";10;10;13;25
3132;WIN;None;3;120;"202,47";"0,1383";"0,1";10;10;11;22
3133;DEATH;KilledByTarget;3;173;"-193,39";"0,1382";"0,14";14;12;6;13
3134;DEATH;KilledByTarget;3;23;"-110,09";"0,138";"0,04";5;1;0;1
3135;WIN;None;3;87;"200,18";"0,1379";"0,17";8;6;10;20
3136;WIN;None;3;180;"168,77";"0,1378";"0,15";9;6;9;20
3137;DEATH;KilledByTarget;3;58;"-108,99";"0,1377";"0,17";10;3;3;7
3138;WIN;None;3;133;"177,36";"0,1375";"0,12";11;9;19;37
3139;WIN;None;3;79;"210,49";"0,1374";"0,05";14;12;11;22
3140;DEATH;KilledByTarget;3;94;"-52,11";"0,1373";"0,09";13;10;11;22
3141;WIN;None;3;38;"231,91";"0,1372";"0,08";7;2;2;4
3142;DEATH;Suicide;3;4;"-304,51";"0,137";"0,25";10;0;1;2
3143;WIN;None;3;102;"201,23";"0,1369";"0,11";8;8;7;15
3144;WIN;None;3;65;"228,47";"0,1368";"0,18";7;7;7;12
3145;DEATH;KilledByTarget;3;186;"-141,3";"0,1367";"0,14";14;14;12;26
3146;WIN;None;3;86;"199,9";"0,1366";"0,14";8;7;14;26
3147;WIN;None;3;119;"215,94";"0,1364";"0,18";15;14;11;22
3148;WIN;None;3;135;"178,22";"0,1363";"0,12";14;13;11;20
3149;DEATH;KilledByTarget;3;107;"-124,67";"0,1362";"0,14";13;4;6;14
3150;DEATH;KilledByTarget;3;129;"-155,86";"0,1361";"0,11";12;6;2;6
3151;DEATH;KilledByTarget;3;56;"-125,05";"0,1359";"0,07";13;5;1;6
3152;DEATH;KilledByTarget;3;51;-94;"0,1358";"0,16";10;6;2;4
3153;WIN;None;3;264;"150,49";"0,1357";"0,08";12;12;22;45
3154;WIN;None;3;79;"252,89";"0,1356";"0,13";13;9;11;23
3155;WIN;None;3;19;"228,89";"0,1355";"0,16";11;3;3;6
3156;DEATH;KilledByTarget;3;63;"-84,14";"0,1353";"0,06";6;5;5;11
3157;WIN;None;3;114;"227,09";"0,1352";"0,12";17;16;10;22
3158;WIN;None;3;115;"195,42";"0,1351";"0,13";12;9;8;16
3159;WIN;None;3;98;"193,36";"0,135";"0,14";13;11;5;13
3160;DEATH;KilledByTarget;3;98;"-91,19";"0,1348";"0,15";11;8;11;22
3161;WIN;None;3;76;"238,3";"0,1347";"0,11";12;8;10;18
3162;DEATH;KilledByTarget;3;102;"-128,02";"0,1346";"0,13";11;9;3;8
3163;WIN;None;3;97;"166,08";"0,1345";"0,11";8;5;6;12
3164;WIN;None;3;111;"226,35";"0,1344";"0,14";14;13;9;18
3165;DEATH;KilledByTarget;3;130;"-120,48";"0,1342";"0,12";9;7;2;4
3166;WIN;None;3;156;"179,15";"0,1341";"0,15";13;12;7;17
3167;WIN;None;3;94;"167,34";"0,134";"0,13";12;6;6;10
3168;WIN;None;3;153;"157,26";"0,1339";"0,1";9;8;14;28
3169;DEATH;KilledByTarget;3;159;"-138,56";"0,1338";"0,13";13;12;7;15
3170;WIN;None;3;110;"183,67";"0,1336";"0,12";16;12;8;14
3171;WIN;None;3;187;"165,13";"0,1335";"0,13";11;10;5;12
3172;WIN;None;3;139;"227,84";"0,1334";"0,12";15;13;9;20
3173;WIN;None;3;142;"191,53";"0,1333";"0,15";14;14;8;16
3174;WIN;None;3;108;"213,76";"0,1332";"0,06";13;10;8;16
3175;WIN;None;3;56;"214,4";"0,133";"0,2";11;7;5;10
3176;WIN;None;3;68;"195,61";"0,1329";"0,12";9;8;9;18
3177;WIN;None;3;60;"210,57";"0,1328";"0,05";13;9;9;19
3178;WIN;None;3;89;"215,79";"0,1327";"0,15";9;7;9;21
3179;WIN;None;3;114;"177,59";"0,1326";"0,12";8;7;12;22
3180;WIN;None;3;111;"225,4";"0,1324";"0,13";14;11;12;24
3181;WIN;None;3;84;"187,19";"0,1323";"0,15";8;6;6;13
3182;WIN;None;3;38;"212,66";"0,1322";"0,13";10;7;7;14
3183;WIN;None;3;92;"190,23";"0,1321";"0,15";14;10;10;18
3184;DEATH;KilledByTarget;3;156;-189;"0,132";"0,15";12;9;5;11
3185;WIN;None;3;81;"216,05";"0,1318";"0,06";7;5;9;16
3186;WIN;None;3;88;"220,51";"0,1317";"0,15";14;12;11;25
3187;WIN;None;3;201;"204,6";"0,1316";"0,1";11;11;22;48
3188;WIN;None;3;93;"202,56";"0,1315";"0,1";11;5;12;23
3189;DEATH;KilledByTarget;3;87;"-100,27";"0,1314";"0,1";11;8;7;16
3190;WIN;None;3;169;"150,59";"0,1312";"0,09";13;12;19;39
3191;WIN;None;3;45;"198,82";"0,1311";"0,09";13;4;5;10
3192;WIN;None;3;165;"157,82";"0,131";"0,15";8;8;27;54
3193;WIN;None;3;166;"112,6";"0,1309";"0,11";9;7;25;48
3194;WIN;None;3;51;"158,25";"0,1308";"0,1";8;4;13;24
3195;WIN;None;3;58;"231,61";"0,1307";"0,12";13;8;10;18
3196;WIN;None;3;175;"166,12";"0,1305";"0,1";14;12;17;33
3197;WIN;None;3;58;"201,61";"0,1304";"0,12";11;4;2;4
3198;WIN;None;3;46;"217,85";"0,1303";"0,07";7;3;3;4
3199;WIN;None;3;161;"145,8";"0,1302";"0,08";13;13;15;28
3200;WIN;None;3;129;"190,19";"0,1301";"0,12";12;10;14;26
3201;WIN;None;3;37;"220,93";"0,13";"0,11";14;4;5;10
3202;WIN;None;3;62;"251,88";"0,1298";"0,06";14;12;9;16
3203;WIN;None;3;41;"202,9";"0,1297";"0,1";8;5;3;6
3204;WIN;None;3;97;"202,33";"0,1296";"0,1";14;11;6;12
3205;WIN;None;3;62;"216,03";"0,1295";"0,13";10;6;5;10
3206;WIN;None;3;106;"190,5";"0,1294";"0,11";10;9;6;13
3207;WIN;None;3;53;"203,56";"0,1293";"0,17";9;7;2;4
3208;WIN;None;3;119;"257,09";"0,1291";"0,09";11;10;13;26
3209;WIN;None;3;144;"177,54";"0,129";"0,14";12;8;14;29
3210;DEATH;KilledByTarget;3;36;"-99,3";"0,1289";"0,17";14;5;3;7
3211;WIN;None;3;208;"126,56";"0,1288";"0,1";14;12;20;41
3212;WIN;None;3;193;"152,81";"0,1287";"0,11";10;9;18;41
3213;DEATH;KilledByTarget;3;88;"-97,99";"0,1286";"0,17";11;7;6;13
3214;WIN;None;3;70;"218,62";"0,1284";"0,2";15;11;8;16
3215;WIN;None;3;117;"209,03";"0,1283";"0,08";10;7;2;4
3216;WIN;None;3;123;"208,81";"0,1282";"0,09";14;14;9;19
3217;WIN;None;3;202;"173,73";"0,1281";"0,07";14;11;11;24
3218;WIN;None;3;257;"141,98";"0,128";"0,14";15;14;19;38
3219;WIN;None;3;187;"162,68";"0,1279";"0,11";9;9;19;40
3220;DEATH;KilledByTarget;3;73;"-105,54";"0,1278";"0,14";12;6;3;8
3221;DEATH;KilledByTarget;3;51;"-101,4";"0,1276";"0,12";7;5;4;9
3222;WIN;None;3;107;"208,88";"0,1275";"0,09";13;11;5;10
3223;WIN;None;3;132;"160,68";"0,1274";"0,11";11;8;6;14
3224;WIN;None;3;142;"175,58";"0,1273";"0,08";10;10;6;14
3225;WIN;None;3;165;"66,42";"0,1272";"0,07";12;10;5;10
3226;WIN;None;3;97;"183,43";"0,1271";"0,13";13;10;9;18
3227;DEATH;KilledByTarget;3;156;"-121,4";"0,1269";"0,12";10;8;3;13
3228;WIN;None;3;68;"183,91";"0,1268";"0,16";10;9;6;12
3229;WIN;None;3;151;135;"0,1267";"0,1";16;12;4;8
3230;DEATH;KilledByTarget;3;65;"-111,98";"0,1266";"0,12";8;6;5;11
3231;DEATH;KilledByTarget;3;168;"-80,09";"0,1265";"0,07";12;9;18;40
3232;DEATH;KilledByTarget;3;239;"-127,81";"0,1264";"0,08";12;12;20;41
3233;WIN;None;3;225;"134,87";"0,1263";"0,12";7;7;17;32
3234;WIN;None;3;74;"179,44";"0,1262";"0,11";8;7;6;12
3235;WIN;None;3;83;"193,26";"0,126";"0,07";11;8;6;14
3236;WIN;None;3;87;"246,48";"0,1259";"0,13";14;12;9;18
3237;WIN;None;3;76;"199,6";"0,1258";"0,09";6;3;3;6
3238;WIN;None;3;171;160;"0,1257";"0,16";8;7;9;18
3239;WIN;None;3;296;"148,65";"0,1256";"0,1";12;12;17;36
3240;WIN;None;3;240;"170,02";"0,1255";"0,13";13;13;11;22
3241;WIN;None;3;65;"229,67";"0,1254";"0,15";9;7;5;10
3242;WIN;None;3;198;"191,86";"0,1252";"0,13";14;12;14;26
3243;WIN;None;3;66;"226,35";"0,1251";"0,08";13;6;4;8
3244;WIN;None;3;402;"131,58";"0,125";"0,1";10;10;41;82
3245;WIN;None;3;114;"234,44";"0,1249";"0,11";12;10;9;21
3246;WIN;None;3;222;"133,63";"0,1248";"0,11";12;10;11;22
3247;WIN;None;3;97;"233,53";"0,1247";"0,14";10;5;5;12
3248;WIN;None;3;444;"48,69";"0,1246";"0,12";13;13;35;73
3249;WIN;None;3;140;"216,67";"0,1245";"0,1";13;10;10;20
3250;WIN;None;3;98;"191,31";"0,1243";"0,1";9;8;6;12
3251;DEATH;Suicide;3;4;"-304,51";"0,1242";"0,25";14;0;1;2
3252;WIN;None;3;147;"134,13";"0,1241";"0,08";14;11;8;18
3253;WIN;None;3;150;"196,32";"0,124";"0,09";16;13;5;12
3254;WIN;None;3;129;"196,09";"0,1239";"0,14";8;8;7;14
3255;DEATH;KilledByTarget;3;124;"-115,71";"0,1238";"0,1";17;16;4;8
3256;DEATH;KilledByTarget;3;187;"-94,97";"0,1237";"0,12";10;9;12;22
3257;DEATH;KilledByTarget;3;191;"-62,85";"0,1236";"0,09";15;13;11;27
3258;DEATH;KilledByTarget;3;102;"-126,57";"0,1235";"0,12";10;7;6;15
3259;WIN;None;3;99;"211,89";"0,1233";"0,1";12;7;7;14
3260;WIN;None;3;234;"209,29";"0,1232";"0,11";13;11;10;23
3261;WIN;None;3;153;"180,96";"0,1231";"0,1";14;13;10;22
3262;WIN;None;3;148;"242,51";"0,123";"0,12";12;10;6;14
3263;WIN;None;3;69;"203,54";"0,1229";"0,12";13;4;4;9
3264;WIN;None;3;338;"145,66";"0,1228";"0,13";14;14;18;36
3265;WIN;None;3;128;"193,71";"0,1227";"0,1";10;10;6;12
3266;WIN;None;3;112;"237,03";"0,1226";"0,11";12;10;10;20
3267;DEATH;KilledByTarget;3;133;"-124,24";"0,1225";"0,12";8;8;10;21
3268;WIN;None;3;96;"230,4";"0,1223";"0,14";6;5;7;14
3269;WIN;None;3;127;"145,73";"0,1222";"0,1";13;11;6;12
3270;WIN;None;3;50;"249,42";"0,1221";"0,06";10;8;7;14
3271;WIN;None;3;171;"203,05";"0,122";"0,12";12;11;11;22
3272;DEATH;KilledByTarget;3;42;"-80,27";"0,1219";"0,1";14;7;4;9
3273;WIN;None;3;117;"206,13";"0,1218";"0,06";14;12;12;24
3274;WIN;None;3;42;"231,78";"0,1217";"0,1";10;6;6;12
3275;WIN;None;3;90;"189,22";"0,1216";"0,06";11;8;3;6
3276;WIN;None;3;200;"136,92";"0,1215";"0,1";16;16;13;26
3277;DEATH;KilledByTarget;3;132;"-128,17";"0,1214";"0,12";12;12;15;31
3278;DEATH;KilledByTarget;3;94;"-108,96";"0,1213";"0,13";10;10;4;11
3279;DEATH;KilledByTarget;3;70;"-105,98";"0,1211";"0,06";7;5;8;16
3280;WIN;None;3;124;"216,04";"0,121";"0,07";17;14;9;18
3281;DEATH;KilledByTarget;3;53;"-119,59";"0,1209";"0,06";10;4;2;6
3282;WIN;None;3;64;"205,29";"0,1208";"0,06";12;8;7;14
3283;DEATH;KilledByTarget;3;83;"-151,64";"0,1207";"0,12";10;5;6;13
3284;WIN;None;3;211;"143,75";"0,1206";"0,08";12;12;15;28
3285;WIN;None;3;100;"221,67";"0,1205";"0,14";14;10;6;12
3286;WIN;None;3;113;"144,41";"0,1204";"0,09";13;12;6;12
3287;WIN;None;3;172;"202,58";"0,1203";"0,09";10;6;15;31
3288;WIN;None;3;172;"186,93";"0,1202";"0,1";10;8;14;30
3289;WIN;None;3;64;"227,49";"0,1201";"0,09";15;8;5;8
3290;WIN;None;3;153;"185,26";"0,1199";"0,07";9;8;12;28
3291;WIN;None;3;108;"184,71";"0,1198";"0,14";10;8;5;10
3292;WIN;None;3;63;"214,86";"0,1197";"0,1";10;3;5;8
3293;WIN;None;3;97;"220,58";"0,1196";"0,09";8;8;4;8
3294;DEATH;KilledByTarget;3;77;"-110,02";"0,1195";"0,09";10;7;3;7
3295;WIN;None;3;170;"179,72";"0,1194";"0,13";15;11;9;18
3296;DEATH;KilledByTarget;3;92;"-36,22";"0,1193";"0,05";12;8;13;29
3297;WIN;None;3;26;"200,55";"0,1192";"0,12";13;2;2;4
3298;WIN;None;3;107;"267,13";"0,1191";"0,08";12;10;13;26
3299;WIN;None;3;64;"175,69";"0,119";"0,09";11;8;6;12
3300;WIN;None;3;99;"231,79";"0,1189";"0,1";5;4;5;11
3301;WIN;None;3;51;"212,8";"0,1188";"0,22";9;4;6;12
3302;WIN;None;3;104;"172,09";"0,1187";"0,07";10;8;6;12
3303;WIN;None;3;151;"217,6";"0,1186";"0,12";13;12;9;18
3304;WIN;None;3;56;"220,45";"0,1184";"0,13";13;7;5;10
3305;WIN;None;3;201;129;"0,1183";"0,12";12;10;15;30
3306;WIN;None;3;137;"192,83";"0,1182";"0,05";10;10;11;23
3307;WIN;None;3;121;"180,45";"0,1181";"0,15";7;6;7;12
3308;WIN;None;3;52;"246,18";"0,118";"0,15";15;10;7;12
3309;WIN;None;3;127;"236,48";"0,1179";"0,09";10;7;15;30
3310;WIN;None;3;124;"179,94";"0,1178";"0,09";12;8;7;14
3311;WIN;None;3;169;"200,79";"0,1177";"0,12";16;13;16;31
3312;WIN;None;3;56;"205,95";"0,1176";"0,05";10;4;4;8
3313;WIN;None;3;44;"210,99";"0,1175";"0,05";10;4;3;6
3314;DEATH;KilledByTarget;3;129;"-136,26";"0,1174";"0,11";14;14;12;26
3315;WIN;None;3;109;"152,49";"0,1173";"0,11";11;8;8;16
3316;WIN;None;3;255;"31,27";"0,1172";"0,06";12;12;26;52
3317;WIN;None;3;178;"63,81";"0,1171";"0,06";13;13;10;20
3318;WIN;None;3;68;"189,16";"0,117";"0,09";10;7;8;16
3319;WIN;None;3;245;"181,27";"0,1169";"0,12";14;13;13;26
3320;WIN;None;3;165;"174,07";"0,1168";"0,1";10;10;13;26
3321;WIN;None;3;79;"220,89";"0,1166";"0,08";10;10;8;14
3322;WIN;None;3;147;"192,93";"0,1165";"0,1";12;11;9;19
3323;WIN;None;3;189;"144,79";"0,1164";"0,08";14;12;12;24
3324;DEATH;KilledByTarget;3;103;"-119,59";"0,1163";"0,12";14;9;3;6
3325;WIN;None;3;67;"222,68";"0,1162";"0,04";11;9;4;8
3326;WIN;None;3;103;"176,41";"0,1161";"0,09";10;9;11;22
3327;WIN;None;3;84;"216,74";"0,116";"0,08";15;14;11;22
3328;WIN;None;3;97;"195,58";"0,1159";"0,07";11;11;9;16
3329;WIN;None;3;149;"211,34";"0,1158";"0,13";13;12;13;26
3330;WIN;None;3;40;"194,97";"0,1157";"0,08";7;4;5;10
3331;DEATH;KilledByTarget;3;57;"-85,62";"0,1156";"0,11";12;7;6;12
3332;WIN;None;3;160;"194,22";"0,1155";"0,11";13;13;15;28
3333;WIN;None;3;41;"194,6";"0,1154";"0,05";13;5;3;6
3334;WIN;None;3;224;"156,24";"0,1153";"0,09";13;12;14;28
3335;WIN;None;3;79;"192,79";"0,1152";"0,15";10;9;8;16
3336;DEATH;Suicide;3;57;"-278,77";"0,1151";"0,14";12;8;6;12
3337;WIN;None;3;92;"197,48";"0,115";"0,05";14;12;13;28
3338;WIN;None;3;90;"257,27";"0,1149";"0,04";11;9;16;31
3339;WIN;None;3;104;"186,39";"0,1148";"0,08";10;7;12;26
3340;WIN;None;3;98;"181,06";"0,1147";"0,08";14;12;12;26
3341;DEATH;KilledByTarget;3;216;"-166,65";"0,1146";"0,11";8;8;25;48
3342;WIN;None;3;170;"215,37";"0,1145";"0,11";10;10;10;24
3343;WIN;None;3;92;"221,38";"0,1144";"0,08";8;5;7;18
3344;WIN;None;3;80;"212,12";"0,1143";"0,1";11;8;8;16
3345;WIN;None;3;45;"207,32";"0,1142";"0,13";13;7;4;6
3346;WIN;None;3;34;"231,29";"0,114";"0,12";7;5;4;9
3347;WIN;None;3;154;"159,44";"0,1139";"0,11";16;11;15;31
3348;WIN;None;3;179;"177,19";"0,1138";"0,1";14;10;8;16
3349;WIN;None;3;72;"220,03";"0,1137";"0,04";5;4;6;12
3350;DEATH;KilledByTarget;3;39;"-96,36";"0,1136";"0,05";10;5;6;13
3351;DEATH;KilledByTarget;3;131;"-122,7";"0,1135";"0,11";15;12;8;16
3352;WIN;None;3;68;"222,51";"0,1134";"0,12";13;7;5;11
3353;WIN;None;3;196;"208,4";"0,1133";"0,1";16;13;18;34
3354;WIN;None;3;138;"136,56";"0,1132";"0,05";12;9;6;10
3355;WIN;None;3;79;"192,94";"0,1131";"0,04";10;10;7;16
3356;WIN;None;3;97;"219,08";"0,113";"0,11";13;10;10;20
3357;WIN;None;3;71;"235,8";"0,1129";"0,11";11;9;8;16
3358;WIN;None;3;65;"201,12";"0,1128";"0,08";11;8;4;6
3359;WIN;None;3;136;"175,9";"0,1127";"0,14";13;13;16;32
3360;WIN;None;3;85;"206,57";"0,1126";"0,12";13;9;7;14
3361;DEATH;KilledByTarget;3;144;"-118,26";"0,1125";"0,11";15;14;10;19
3362;WIN;None;3;186;"230,05";"0,1124";"0,13";13;12;24;48
3363;WIN;None;3;78;"217,61";"0,1123";"0,06";11;9;9;18
