Episode;Outcome;DeathType;Phase;Steps;TotalReward;Epsilon;ExplorationRate;WallsInitial;WallsBroken;BombsDropped;SafetyDangerSteps
2632;DEATH;Suicide;3;13;-305,07;0,0719;0,00;9;0;2;4
2633;DEATH;Suicide;3;4;-302,43;0,0718;0,00;11;0;2;2
2634;DEATH;Suicide;3;4;-302,38;0,0718;0,00;14;0;1;2
2635;DEATH;Suicide;3;4;-302,43;0,0717;0,00;9;0;2;2
2636;DEATH;Suicide;3;4;-302,43;0,0716;0,00;14;0;2;2
2637;DEATH;Suicide;3;4;-302,38;0,0716;0,00;13;0;2;2
2638;DEATH;Suicide;3;4;-302,38;0,0715;0,00;13;0;2;2
2639;WIN;None;3;37;175,79;0,0714;0,08;9;2;4;6
2640;DEATH;Suicide;3;5;-302,89;0,0713;0,20;16;0;1;2
2641;DEATH;Suicide;3;4;-302,38;0,0713;0,00;12;0;1;2
2642;DEATH;Suicide;3;4;-302,38;0,0712;0,00;15;0;2;2
2643;DEATH;Suicide;3;4;-302,43;0,0711;0,00;8;0;2;2
2644;DEATH;Suicide;3;4;-302,43;0,0711;0,25;9;0;2;2
2645;DEATH;Suicide;3;4;-302,38;0,0710;0,00;15;0;1;2
2646;DEATH;Suicide;3;18;-298,77;0,0709;0,11;12;2;4;6
2647;DEATH;Suicide;3;4;-302,43;0,0708;0,00;8;0;2;2
2648;DEATH;Suicide;3;4;-302,38;0,0708;0,25;7;0;1;2
2649;DEATH;Suicide;3;18;-299,27;0,0707;0,06;9;3;3;4
2650;DEATH;Suicide;3;30;-295,04;0,0706;0,10;10;6;4;8
2651;DEATH;Suicide;3;4;-302,38;0,0706;0,00;13;0;1;2
2652;DEATH;Suicide;3;4;-302,43;0,0705;0,00;14;0;2;2
2653;DEATH;Suicide;3;4;-302,43;0,0704;0,00;9;0;2;2
2654;DEATH;Suicide;3;4;-302,38;0,0703;0,00;15;0;2;2
2655;DEATH;Suicide;3;4;-302,43;0,0703;0,00;14;0;2;2
2656;DEATH;Suicide;3;23;-303,72;0,0702;0,04;8;3;3;6
2657;DEATH;Suicide;3;12;-298,66;0,0701;0,00;10;4;3;6
2658;DEATH;Suicide;3;10;-297,84;0,0701;0,10;9;2;2;4
2659;DEATH;Suicide;3;4;-302,38;0,0700;0,00;16;0;2;2
2660;DEATH;Suicide;3;8;-297,72;0,0699;0,00;8;1;3;4
2661;DEATH;Suicide;3;4;-302,38;0,0699;0,00;16;0;2;2
2662;DEATH;Suicide;3;4;-302,38;0,0698;0,00;13;0;1;2
2663;DEATH;Suicide;3;23;-311,82;0,0697;0,09;11;2;2;4
2664;DEATH;Suicide;3;10;-297,84;0,0696;0,00;11;2;2;4
2665;DEATH;Suicide;3;4;-302,43;0,0696;0,00;11;0;2;2
2666;DEATH;Suicide;3;19;-304,73;0,0695;0,11;8;2;4;6
2667;DEATH;Suicide;3;4;-302,43;0,0694;0,25;14;0;2;2
2668;DEATH;Suicide;3;4;-302,38;0,0694;0,00;15;0;1;2
2669;DEATH;Suicide;3;21;-297,50;0,0693;0,14;12;3;2;4
2670;DEATH;Suicide;3;4;-302,38;0,0692;0,25;12;0;1;2
2671;DEATH;Suicide;3;11;-278,15;0,0692;0,18;9;1;3;6
2672;DEATH;Suicide;3;4;-302,38;0,0691;0,00;11;0;1;2
2673;DEATH;Suicide;3;4;-302,38;0,0690;0,00;7;0;1;2
2674;DEATH;Suicide;3;4;-302,38;0,0690;0,00;16;0;1;2
2675;DEATH;Suicide;3;4;-302,38;0,0689;0,00;13;0;1;2
2676;DEATH;Suicide;3;41;-359,60;0,0688;0,02;15;6;2;4
2677;DEATH;Suicide;3;4;-302,38;0,0687;0,00;12;0;2;2
2678;DEATH;Suicide;3;4;-302,43;0,0687;0,00;10;0;2;2
2679;DEATH;Suicide;3;10;-294,24;0,0686;0,10;12;3;3;4
2680;DEATH;Suicide;3;4;-302,43;0,0685;0,00;8;0;2;2
2681;DEATH;Suicide;3;29;-295,23;0,0685;0,10;12;5;2;4
2682;DEATH;Suicide;3;4;-302,38;0,0684;0,25;8;0;2;2
2683;DEATH;Suicide;3;8;-304,77;0,0683;0,25;11;0;2;4
2684;DEATH;Suicide;3;4;-302,38;0,0683;0,00;10;0;1;2
2685;DEATH;Suicide;3;4;-302,43;0,0682;0,00;15;0;2;2
2686;DEATH;Suicide;3;8;-297,77;0,0681;0,13;9;1;2;4
2687;DEATH;Suicide;3;4;-302,38;0,0681;0,25;14;0;1;2
2688;DEATH;Suicide;3;4;-302,38;0,0680;0,25;11;0;1;2
2689;DEATH;Suicide;3;28;-307,17;0,0679;0,21;13;5;2;4
2690;DEATH;Suicide;3;4;-302,38;0,0679;0,00;12;0;1;2
2691;DEATH;Suicide;3;4;-302,38;0,0678;0,00;13;0;1;2
2692;DEATH;Suicide;3;4;-302,38;0,0677;0,25;12;0;2;2
2693;DEATH;Suicide;3;4;-302,43;0,0677;0,00;13;0;2;2
2694;DEATH;Suicide;3;4;-302,43;0,0676;0,00;16;0;2;2
2695;DEATH;Suicide;3;10;-297,89;0,0675;0,10;13;2;2;4
2696;DEATH;Suicide;3;4;-302,38;0,0675;0,25;9;0;2;2
2697;DEATH;Suicide;3;4;-302,38;0,0674;0,00;8;0;2;2
2698;DEATH;Suicide;3;14;-297,23;0,0673;0,00;10;3;4;6
2699;DEATH;Suicide;3;14;-297,23;0,0673;0,00;12;4;2;4
2700;DEATH;Suicide;3;12;-294,31;0,0672;0,08;13;3;2;4
2701;DEATH;Suicide;3;4;-302,43;0,0671;0,00;11;0;2;2
2702;DEATH;Suicide;3;4;-302,38;0,0671;0,25;9;0;2;2
2703;DEATH;Suicide;3;4;-302,43;0,0670;0,00;13;0;2;2
2704;DEATH;Suicide;3;4;-302,43;0,0669;0,25;12;0;2;2
2705;DEATH;Suicide;3;57;-307,81;0,0668;0,05;11;6;6;12
2706;DEATH;Suicide;3;4;-302,38;0,0668;0,00;9;0;1;2
2707;DEATH;Suicide;3;4;-302,38;0,0667;0,25;14;0;1;2
2708;DEATH;Suicide;3;4;-302,43;0,0666;0,25;7;0;1;2
2709;DEATH;Suicide;3;9;-298,28;0,0666;0,11;12;2;3;4
2710;DEATH;Suicide;3;4;-302,38;0,0665;0,00;5;0;1;2
2711;DEATH;Suicide;3;4;-302,38;0,0664;0,25;13;0;1;2
2712;DEATH;Suicide;3;4;-302,38;0,0664;0,00;11;0;1;2
2713;DEATH;Suicide;3;8;-297,82;0,0663;0,00;11;1;2;4
2714;DEATH;Suicide;3;20;-301,74;0,0662;0,05;15;2;3;4
2715;DEATH;Suicide;3;4;-302,38;0,0662;0,00;10;0;1;2
2716;DEATH;KilledByTarget;3;69;-141,58;0,0661;0,09;8;5;4;11
2717;DEATH;Suicide;3;4;-302,43;0,0661;0,00;8;0;2;2
2718;DEATH;Suicide;3;4;-302,38;0,0660;0,00;14;0;1;2
2719;DEATH;Suicide;3;4;-302,43;0,0659;0,00;11;0;2;2
2720;DEATH;Suicide;3;4;-302,43;0,0659;0,00;13;0;2;2
2721;DEATH;Suicide;3;4;-302,43;0,0658;0,00;12;0;2;2
2722;DEATH;Suicide;3;8;-304,77;0,0657;0,00;13;0;2;4
2723;DEATH;Suicide;3;4;-302,43;0,0657;0,00;13;0;2;2
2724;DEATH;Suicide;3;7;-292,71;0,0656;0,00;15;2;2;4
2725;DEATH;Suicide;3;12;-294,31;0,0655;0,00;12;3;3;4
2726;DEATH;Suicide;3;4;-302,43;0,0655;0,25;12;0;1;2
2727;DEATH;Suicide;3;4;-302,38;0,0654;0,50;15;0;2;2
2728;DEATH;Suicide;3;23;-320,22;0,0653;0,13;10;1;2;4
2729;DEATH;Suicide;3;4;-302,38;0,0653;0,50;11;0;1;2
2730;DEATH;Suicide;3;4;-302,43;0,0652;0,25;14;0;1;2
2731;DEATH;Suicide;3;37;-319,01;0,0651;0,08;12;4;2;4
2732;DEATH;Suicide;3;4;-302,38;0,0651;0,00;11;0;2;2
2733;DEATH;Suicide;3;12;-305,96;0,0650;0,00;12;1;3;4
2734;DEATH;Suicide;3;4;-302,38;0,0649;0,00;14;0;2;2
2735;DEATH;Suicide;3;4;-302,38;0,0649;0,00;13;0;1;2
2736;DEATH;Suicide;3;4;-302,38;0,0648;0,00;11;0;1;2
2737;DEATH;Suicide;3;4;-302,43;0,0647;0,00;12;0;2;2
2738;DEATH;Suicide;3;5;-295,39;0,0647;0,20;14;1;2;2
2739;DEATH;KilledByTarget;3;26;-109,60;0,0646;0,00;13;4;3;9
2740;DEATH;Suicide;3;4;-302,38;0,0645;0,00;15;0;1;2
2741;DEATH;Suicide;3;4;-302,43;0,0645;0,00;12;0;2;2
2742;DEATH;Suicide;3;32;-318,76;0,0644;0,06;10;4;2;4
2743;DEATH;Suicide;3;4;-302,43;0,0644;0,25;12;0;2;2
2744;DEATH;Suicide;3;12;-300,01;0,0643;0,08;16;1;2;2
2745;DEATH;Suicide;3;4;-302,38;0,0642;0,00;12;0;1;2
2746;DEATH;KilledByTarget;3;54;-111,03;0,0642;0,06;13;7;3;6
2747;DEATH;Suicide;3;53;-310,57;0,0641;0,04;12;5;3;6
2748;DEATH;Suicide;3;4;-302,38;0,0640;0,00;8;0;2;2
2749;DEATH;Suicide;3;4;-302,38;0,0640;0,00;10;0;1;2
2750;DEATH;Suicide;3;4;-302,43;0,0639;0,00;13;0;2;2
2751;DEATH;Suicide;3;8;-297,77;0,0638;0,13;9;1;3;4
2752;DEATH;Suicide;3;4;-302,38;0,0638;0,00;8;0;1;2
2753;DEATH;Suicide;3;4;-302,43;0,0637;0,25;11;0;1;2
2754;DEATH;Suicide;3;4;-302,38;0,0637;0,25;13;0;1;2
2755;DEATH;Suicide;3;4;-302,38;0,0636;0,00;8;0;1;2
2756;DEATH;Suicide;3;4;-302,43;0,0635;0,00;13;0;2;2
2757;DEATH;Suicide;3;4;-302,43;0,0635;0,00;9;0;2;2
2758;DEATH;Suicide;3;9;-293,73;0,0634;0,11;14;3;3;4
2759;DEATH;Suicide;3;20;-301,99;0,0633;0,15;9;2;3;6
2760;DEATH;Suicide;3;34;-310,48;0,0633;0,06;9;4;3;4
2761;DEATH;Suicide;3;4;-302,38;0,0632;0,00;12;0;1;2
2762;DEATH;Suicide;3;4;-302,43;0,0631;0,00;11;0;2;2
2763;DEATH;Suicide;3;4;-302,38;0,0631;0,00;16;0;1;2
2764;DEATH;Suicide;3;4;-302,38;0,0630;0,00;13;0;1;2
2765;DEATH;Suicide;3;4;-302,38;0,0630;0,00;15;0;2;2
2766;DEATH;Suicide;3;11;-305,40;0,0629;0,18;8;1;2;4
2767;DEATH;Suicide;3;4;-302,43;0,0628;0,00;10;0;2;2
2768;DEATH;Suicide;3;4;-302,38;0,0628;0,00;10;0;1;2
2769;DEATH;Suicide;3;4;-302,38;0,0627;0,25;12;0;1;2
2770;DEATH;Suicide;3;4;-302,38;0,0626;0,25;15;0;2;2
2771;DEATH;Suicide;3;4;-302,38;0,0626;0,00;11;0;1;2
2772;DEATH;Suicide;3;4;-302,38;0,0625;0,00;18;0;1;2
2773;DEATH;Suicide;3;14;-295,33;0,0625;0,14;14;4;4;6
2774;DEATH;Suicide;3;12;-298,91;0,0624;0,17;9;1;2;4
2775;DEATH;Suicide;3;4;-302,38;0,0623;0,00;12;0;1;2
2776;DEATH;Suicide;3;4;-302,38;0,0623;0,00;10;0;2;2
2777;DEATH;Suicide;3;4;-302,43;0,0622;0,00;13;0;2;2
2778;DEATH;Suicide;3;37;-345,76;0,0621;0,00;10;2;2;4
2779;DEATH;Suicide;3;4;-302,38;0,0621;0,25;7;0;1;2
2780;DEATH;Suicide;3;4;-302,38;0,0620;0,00;12;0;1;2
2781;DEATH;Suicide;3;4;-302,43;0,0620;0,25;10;0;1;2
2782;DEATH;Suicide;3;4;-302,38;0,0619;0,00;9;0;1;2
2783;DEATH;Suicide;3;103;-311,57;0,0618;0,07;12;4;2;4
2784;DEATH;Suicide;3;4;-302,38;0,0618;0,00;10;0;1;2
2785;DEATH;Suicide;3;4;-302,38;0,0617;0,00;14;0;2;2
2786;DEATH;Suicide;3;13;-296,37;0,0616;0,08;13;3;2;4
2787;DEATH;Suicide;3;7;-292,71;0,0616;0,14;14;2;2;4
2788;DEATH;Suicide;3;4;-302,43;0,0615;0,25;9;0;2;2
2789;DEATH;Suicide;3;4;-302,43;0,0615;0,00;13;0;2;2
2790;DEATH;Suicide;3;4;-302,38;0,0614;0,00;14;0;1;2
2791;DEATH;KilledByTarget;3;77;-106,41;0,0613;0,03;12;7;3;8
2792;DEATH;Suicide;3;4;-302,38;0,0613;0,25;12;0;2;2
2793;DEATH;Suicide;3;4;-302,38;0,0612;0,00;11;0;2;2
2794;DEATH;Suicide;3;4;-302,38;0,0612;0,00;10;0;1;2
2795;DEATH;Suicide;3;4;-302,43;0,0611;0,00;5;0;2;2
2796;DEATH;Suicide;3;4;-302,38;0,0610;0,00;11;0;1;2
2797;DEATH;Suicide;3;22;-301,91;0,0610;0,05;10;3;2;4
2798;DEATH;Suicide;3;4;-302,43;0,0609;0,00;11;0;2;2
2799;DEATH;Suicide;3;4;-302,38;0,0608;0,00;13;0;2;2
2800;DEATH;Suicide;3;4;-302,43;0,0608;0,00;9;0;2;2
2801;DEATH;Suicide;3;4;-302,38;0,0607;0,00;12;0;1;2
2802;DEATH;Suicide;3;4;-302,38;0,0607;0,25;13;0;1;2
2803;DEATH;Suicide;3;4;-302,43;0,0606;0,25;13;0;2;2
2804;DEATH;Suicide;3;4;-302,43;0,0605;0,00;8;0;2;2
2805;DEATH;KilledByTarget;3;15;-101,04;0,0605;0,00;7;3;3;8
2806;DEATH;Suicide;3;21;-297,15;0,0604;0,05;8;4;5;8
2807;DEATH;Suicide;3;49;-321,28;0,0604;0,08;7;4;4;8
2808;DEATH;Suicide;3;4;-302,43;0,0603;0,50;10;0;2;2
2809;DEATH;Suicide;3;24;-310,28;0,0602;0,04;10;3;3;6
2810;DEATH;Suicide;3;4;-302,43;0,0602;0,00;13;0;2;2
2811;DEATH;Suicide;3;4;-302,43;0,0601;0,00;10;0;2;2
2812;DEATH;Suicide;3;4;-302,43;0,0601;0,25;10;0;2;2
2813;DEATH;Suicide;3;4;-302,38;0,0600;0,25;15;0;1;2
2814;DEATH;Suicide;3;4;-302,43;0,0599;0,00;13;0;2;2
2815;DEATH;Suicide;3;4;-302,38;0,0599;0,00;11;0;1;2
2816;DEATH;Suicide;3;4;-302,43;0,0598;0,25;10;0;2;2
2817;DEATH;Suicide;3;61;-329,15;0,0598;0,03;10;6;2;4
2818;DEATH;Suicide;3;14;-306,93;0,0597;0,14;10;1;2;4
2819;DEATH;Suicide;3;5;-302,89;0,0596;0,40;11;0;1;2
2820;DEATH;Suicide;3;13;-301,37;0,0596;0,08;11;2;3;4
2821;DEATH;KilledByTarget;3;52;-130,01;0,0595;0,12;9;3;7;15
2822;DEATH;Suicide;3;11;-299,25;0,0595;0,00;12;1;2;4
2823;DEATH;Suicide;3;32;-306,56;0,0594;0,03;11;4;3;4
2824;DEATH;Suicide;3;4;-302,38;0,0593;0,00;10;0;1;2
2825;DEATH;Suicide;3;19;-301,88;0,0593;0,05;9;2;2;4
2826;WIN;None;3;55;208,56;0,0592;0,13;8;3;6;10
2827;DEATH;Suicide;3;4;-302,38;0,0592;0,00;13;0;1;2
2828;DEATH;Suicide;3;4;-302,38;0,0591;0,00;15;0;1;2
2829;DEATH;Suicide;3;4;-302,38;0,0590;0,25;7;0;1;2
2830;DEATH;Suicide;3;4;-302,38;0,0590;0,00;15;0;1;2
2831;DEATH;Suicide;3;69;-376,03;0,0589;0,06;14;7;3;4
2832;DEATH;Suicide;3;4;-302,38;0,0589;0,00;16;0;2;2
2833;DEATH;Suicide;3;27;-319,01;0,0588;0,07;8;4;2;4
2834;DEATH;Suicide;3;4;-302,38;0,0588;0,25;11;0;1;2
2835;DEATH;Suicide;3;12;-306,16;0,0587;0,25;13;1;1;2
2836;DEATH;Suicide;3;4;-302,38;0,0586;0,00;9;0;1;2
2837;DEATH;Suicide;3;7;-292,71;0,0586;0,00;15;2;2;4
2838;DEATH;Suicide;3;4;-302,38;0,0585;0,00;10;0;1;2
2839;DEATH;Suicide;3;4;-302,38;0,0585;0,25;12;0;1;2
2840;DEATH;Suicide;3;7;-292,71;0,0584;0,00;15;2;3;4
2841;DEATH;Suicide;3;4;-302,38;0,0583;0,00;8;0;1;2
2842;DEATH;Suicide;3;30;-303,79;0,0583;0,03;9;5;4;6
2843;DEATH;Suicide;3;4;-302,38;0,0582;0,00;14;0;1;2
2844;DEATH;Suicide;3;17;-310,76;0,0582;0,00;10;1;3;6
2845;DEATH;Suicide;3;4;-302,38;0,0581;0,25;12;0;2;2
2846;DEATH;Suicide;3;4;-302,38;0,0581;0,00;9;0;1;2
2847;DEATH;Suicide;3;8;-297,82;0,0580;0,13;14;1;3;4
2848;DEATH;Suicide;3;4;-302,43;0,0579;0,00;11;0;2;2
2849;DEATH;Suicide;3;4;-302,43;0,0579;0,00;15;0;2;2
2850;DEATH;Suicide;3;4;-302,43;0,0578;0,25;12;0;2;2
2851;DEATH;Suicide;3;20;-302,99;0,0578;0,00;15;4;4;6
2852;DEATH;Suicide;3;10;-288,09;0,0577;0,20;7;3;3;6
2853;DEATH;Suicide;3;4;-302,38;0,0576;0,00;14;0;1;2
2854;DEATH;Suicide;3;45;-314,04;0,0576;0,04;13;3;2;4
2855;DEATH;Suicide;3;4;-302,43;0,0575;0,00;11;0;2;2
2856;DEATH;Suicide;3;17;-294,41;0,0575;0,06;15;3;4;6
2857;DEATH;Suicide;3;9;-293,73;0,0574;0,00;15;3;2;4
2858;DEATH;Suicide;3;12;-298,51;0,0574;0,17;10;2;3;4
2859;DEATH;Suicide;3;16;-296,45;0,0573;0,00;10;3;5;8
2860;DEATH;Suicide;3;11;-298,35;0,0572;0,09;12;2;3;4
2861;DEATH;Suicide;3;17;-297,01;0,0572;0,06;13;4;5;8
2862;DEATH;Suicide;3;4;-302,38;0,0571;0,00;12;0;2;2
2863;DEATH;Suicide;3;13;-296,62;0,0571;0,00;12;2;4;6
2864;DEATH;Suicide;3;4;-302,38;0,0570;0,00;13;0;2;2
2865;DEATH;Suicide;3;4;-302,38;0,0570;0,25;13;0;2;2
2866;DEATH;Suicide;3;28;-299,42;0,0569;0,00;10;3;1;2
2867;DEATH;Suicide;3;4;-302,43;0,0568;0,00;12;0;2;2
2868;DEATH;Suicide;3;4;-302,43;0,0568;0,00;10;0;2;2
2869;DEATH;Suicide;3;4;-302,43;0,0567;0,00;10;0;2;2
2870;DEATH;Suicide;3;4;-302,38;0,0567;0,00;13;0;1;2
2871;DEATH;Suicide;3;4;-302,38;0,0566;0,00;10;0;1;2
2872;DEATH;Suicide;3;5;-295,39;0,0566;0,20;12;1;2;2
2873;DEATH;Suicide;3;4;-302,43;0,0565;0,00;7;0;2;2
2874;DEATH;Suicide;3;4;-302,43;0,0565;0,25;10;0;2;2
2875;DEATH;Suicide;3;4;-302,43;0,0564;0,25;11;0;2;2
2876;DEATH;Suicide;3;4;-302,38;0,0563;0,25;9;0;1;2
2877;DEATH;Suicide;3;4;-302,38;0,0563;0,00;12;0;1;2
2878;DEATH;Suicide;3;4;-302,38;0,0562;0,00;13;0;1;2
2879;DEATH;Suicide;3;8;-297,72;0,0562;0,13;10;1;3;4
2880;DEATH;Suicide;3;4;-302,38;0,0561;0,25;12;0;1;2
2881;DEATH;Suicide;3;7;-292,71;0,0561;0,00;12;2;2;4
2882;DEATH;Suicide;3;4;-302,38;0,0560;0,00;13;0;1;2
2883;DEATH;Suicide;3;15;-298,69;0,0559;0,00;8;3;3;4
2884;DEATH;Suicide;3;4;-302,43;0,0559;0,00;10;0;2;2
2885;DEATH;Suicide;3;12;-303,96;0,0558;0,08;10;2;2;4
2886;DEATH;Suicide;3;4;-302,38;0,0558;0,00;9;0;1;2
2887;DEATH;Suicide;3;4;-302,38;0,0557;0,00;9;0;1;2
2888;DEATH;Suicide;3;4;-302,38;0,0557;0,00;9;0;1;2
2889;DEATH;Suicide;3;4;-302,38;0,0556;0,00;11;0;1;2
2890;DEATH;Suicide;3;7;-292,71;0,0556;0,00;10;2;2;4
2891;DEATH;Suicide;3;16;-300,90;0,0555;0,00;8;2;4;6
2892;DEATH;Suicide;3;26;-295,80;0,0554;0,23;12;3;4;6
2893;DEATH;Suicide;3;4;-302,38;0,0554;0,00;12;0;2;2
2894;DEATH;Suicide;3;4;-302,43;0,0553;0,00;12;0;2;2
2895;DEATH;Suicide;3;4;-302,38;0,0553;0,25;11;0;1;2
2896;DEATH;Suicide;3;8;-293,22;0,0552;0,25;8;2;2;4
2897;DEATH;Suicide;3;4;-302,38;0,0552;0,00;10;0;1;2
2898;DEATH;Suicide;3;12;-298,01;0,0551;0,17;14;3;2;4
2899;DEATH;Suicide;3;4;-302,38;0,0551;0,00;12;0;1;2
2900;DEATH;Suicide;3;4;-302,43;0,0550;0,00;8;0;2;2
2901;DEATH;Suicide;3;7;-292,66;0,0549;0,00;10;2;3;4
2902;DEATH;Suicide;3;4;-302,38;0,0549;0,00;13;0;1;2
2903;DEATH;Suicide;3;4;-302,38;0,0548;0,00;12;0;1;2
2904;DEATH;Suicide;3;4;-302,38;0,0548;0,25;11;0;1;2
2905;DEATH;Suicide;3;4;-302,43;0,0547;0,00;8;0;2;2
2906;DEATH;Suicide;3;4;-302,38;0,0547;0,00;16;0;1;2
2907;DEATH;Suicide;3;4;-302,43;0,0546;0,25;15;0;2;2
2908;DEATH;Suicide;3;20;-304,79;0,0546;0,15;13;5;2;4
2909;DEATH;Suicide;3;28;-325,57;0,0545;0,04;9;2;3;4
2910;DEATH;Suicide;3;4;-302,38;0,0545;0,00;10;0;1;2
2911;DEATH;Suicide;3;4;-302,38;0,0544;0,25;12;0;2;2
2912;DEATH;Suicide;3;16;-300,10;0,0543;0,06;13;3;2;4
2913;DEATH;Suicide;3;4;-302,38;0,0543;0,25;11;0;1;2
2914;DEATH;Suicide;3;39;-315,03;0,0542;0,05;11;4;3;4
2915;DEATH;Suicide;3;4;-302,38;0,0542;0,00;17;0;2;2
2916;DEATH;Suicide;3;7;-292,71;0,0541;0,00;13;2;3;4
2917;DEATH;Suicide;3;57;-314,11;0,0541;0,04;13;2;4;6
2918;DEATH;Suicide;3;79;-312,13;0,0540;0,05;10;5;2;4
2919;DEATH;Suicide;3;4;-302,38;0,0540;0,00;12;0;1;2
2920;DEATH;Suicide;3;9;-304,83;0,0539;0,00;10;1;3;4
2921;DEATH;Suicide;3;4;-302,38;0,0539;0,00;12;0;1;2
2922;DEATH;Suicide;3;4;-302,38;0,0538;0,50;13;0;2;2
2923;DEATH;Suicide;3;4;-302,43;0,0537;0,00;10;0;2;2
2924;DEATH;Suicide;3;10;-294,24;0,0537;0,00;8;2;2;4
2925;DEATH;Suicide;3;9;-293,73;0,0536;0,11;14;3;3;4
2926;DEATH;Suicide;3;4;-302,38;0,0536;0,00;13;0;1;2
2927;DEATH;Suicide;3;4;-302,38;0,0535;0,00;12;0;1;2
2928;DEATH;Suicide;3;4;-302,43;0,0535;0,00;12;0;2;2
2929;DEATH;Suicide;3;4;-302,38;0,0534;0,00;16;0;2;2
2930;DEATH;Suicide;3;4;-302,38;0,0534;0,00;18;0;2;2
2931;DEATH;Suicide;3;4;-302,38;0,0533;0,00;13;0;1;2
2932;DEATH;Suicide;3;5;-295,39;0,0533;0,20;6;1;2;2
2933;DEATH;Suicide;3;13;-289,57;0,0532;0,00;10;4;4;6
2934;DEATH;Suicide;3;4;-302,43;0,0532;0,00;12;0;2;2
2935;DEATH;Suicide;3;67;-371,76;0,0531;0,03;14;6;2;4
2936;DEATH;Suicide;3;4;-302,43;0,0531;0,00;12;0;2;2
2937;DEATH;Suicide;3;4;-302,43;0,0530;0,00;9;0;2;2
2938;DEATH;Suicide;3;4;-302,38;0,0529;0,00;10;0;1;2
2939;DEATH;Suicide;3;4;-302,43;0,0529;0,00;4;0;2;2
2940;DEATH;Suicide;3;29;-313,43;0,0528;0,03;9;3;3;4
2941;DEATH;Suicide;3;4;-302,43;0,0528;0,25;14;0;2;2
2942;DEATH;Suicide;3;4;-302,38;0,0527;0,00;11;0;1;2
2943;DEATH;Suicide;3;12;-296,11;0,0527;0,00;12;3;4;6
2944;DEATH;Suicide;3;4;-302,43;0,0526;0,00;13;0;2;2
2945;DEATH;Suicide;3;4;-302,38;0,0526;0,00;9;0;1;2
2946;DEATH;Suicide;3;32;-310,26;0,0525;0,03;10;4;4;8
2947;DEATH;Suicide;3;4;-302,43;0,0525;0,00;10;0;2;2
2948;DEATH;Suicide;3;4;-302,43;0,0524;0,00;14;0;2;2
2949;DEATH;Suicide;3;4;-302,38;0,0524;0,00;10;0;1;2
2950;DEATH;Suicide;3;10;-294,19;0,0523;0,10;13;4;3;4
2951;DEATH;Suicide;3;7;-297,71;0,0523;0,14;10;1;2;4
2952;DEATH;Suicide;3;13;-289,57;0,0522;0,00;14;5;4;6
2953;DEATH;Suicide;3;4;-302,38;0,0522;0,00;11;0;1;2
2954;DEATH;Suicide;3;8;-293,17;0,0521;0,13;9;2;2;4
2955;DEATH;Suicide;3;4;-302,38;0,0521;0,00;10;0;1;2
2956;DEATH;Suicide;3;4;-302,38;0,0520;0,00;14;0;1;2
2957;DEATH;Suicide;3;41;-323,55;0,0520;0,05;11;3;4;6
2958;DEATH;Suicide;3;4;-302,38;0,0519;0,00;15;0;2;2
2959;DEATH;Suicide;3;4;-302,38;0,0518;0,00;10;0;2;2
2960;DEATH;Suicide;3;12;-289,01;0,0518;0,00;15;4;4;6
2961;DEATH;Suicide;3;20;-310,84;0,0517;0,05;13;3;2;2
2962;DEATH;Suicide;3;4;-302,38;0,0517;0,00;10;0;2;2
2963;DEATH;Suicide;3;10;-295,09;0,0516;0,00;15;2;4;6
2964;DEATH;Suicide;3;4;-302,38;0,0516;0,00;9;0;1;2
2965;DEATH;Suicide;3;4;-302,38;0,0515;0,25;10;0;1;2
2966;DEATH;Suicide;3;4;-302,38;0,0515;0,00;11;0;1;2
2967;DEATH;Suicide;3;48;-350,12;0,0514;0,06;11;4;3;4
2968;DEATH;Suicide;3;4;-302,43;0,0514;0,00;13;0;2;2
2969;DEATH;Suicide;3;4;-302,38;0,0513;0,00;14;0;2;2
2970;DEATH;Suicide;3;5;-302,44;0,0513;0,20;13;0;2;2
2971;DEATH;Suicide;3;4;-302,38;0,0512;0,00;11;0;1;2
2972;DEATH;Suicide;3;7;-292,66;0,0512;0,00;10;2;2;4
2973;DEATH;Suicide;3;4;-302,38;0,0511;0,00;13;0;1;2
2974;DEATH;Suicide;3;4;-302,43;0,0511;0,00;15;0;2;2
2975;DEATH;Suicide;3;4;-302,43;0,0510;0,00;7;0;2;2
2976;DEATH;Suicide;3;4;-302,43;0,0510;0,00;10;0;1;2
2977;DEATH;Suicide;3;4;-302,38;0,0509;0,25;11;0;1;2
2978;DEATH;Suicide;3;13;-299,87;0,0509;0,00;10;2;3;4
2979;DEATH;Suicide;3;7;-292,71;0,0508;0,14;8;2;2;4
2980;DEATH;Suicide;3;4;-302,43;0,0508;0,25;13;0;2;2
2981;DEATH;Suicide;3;4;-302,38;0,0507;0,00;11;0;1;2
2982;DEATH;Suicide;3;7;-297,71;0,0507;0,14;9;1;2;4
2983;DEATH;Suicide;3;4;-302,38;0,0506;0,00;9;0;1;2
2984;DEATH;Suicide;3;24;-304,18;0,0506;0,08;12;4;4;8
2985;DEATH;Suicide;3;10;-294,24;0,0505;0,00;11;3;2;4
2986;DEATH;Suicide;3;4;-302,43;0,0505;0,00;7;0;2;2
2987;DEATH;Suicide;3;4;-302,38;0,0504;0,00;15;0;2;2
